,offer_01,offer_02,offer_03,offer_04,offer_05,offer_06,offer_07,offer_08,offer_09,bids_01,bids_02,bids_03,bids_04,bids_05,bids_06,bids_07,bids_08,bids_09,Time,Iteration
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20383,1.432089,0.02038,2.67811,0.063521,2.767593,0.036799,2.392439,0.015617,16,0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829915,0.058485,0.064749,0.096884,0.378055,1.050053,0.217556,1.084507,0.057034,17,0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.249096,0.53407,3.317558,0.77958,0.648211,0.526565,0.617168,0.743157,2.483668,18,0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72723,1.201649,2.993678,0.637182,0.692849,0.451436,0.700195,0.507345,2.192143,19,0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784188,0.989558,1.019194,1.148025,1.119545,0.721689,0.740375,1.196847,0.990468,20,0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.651598,1.16796,0.799526,0.166184,1.472072,1.277382,0.798682,1.309752,0.710279,21,0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156043,2.961606,0.592665,1.031323,1.858198,0.768912,1.750532,0.500911,2.25147,22,0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.868594,1.556205,0.381406,2.278671,2.186816,0.414668,2.355709,1.23341,0.37089,23,0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671584,0.854352,0.450983,0.091223,1.714458,0.682253,1.784516,0.740518,0.24105,24,0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061708,1.419363,0.293936,1.364376,1.902608,1.934701,2.099178,0.02916,0.480175,25,0
