set N :=  1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ;

set T :=  16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 ;

param arrival := 
    1 21
    2 18
    3 19
    4 19
    5 18
    6 18
    7 17
    8 23
    9 16
    10 18
    11 19
    12 21
    13 16
    14 23
    15 18
    16 21
    17 21
    18 19
    19 17
    20 21
 ;

param depart := 
    1 32
    2 30
    3 31
    4 30
    5 29
    6 30
    7 31
    8 35
    9 33
    10 31
    11 35
    12 30
    13 30
    14 31
    15 34
    16 29
    17 30
    18 31
    19 30
    20 34
 ;

param soc_low := 
    1 13.500
    2 4.000
    3 13.500
    4 17.500
    5 4.000
    6 6.000
    7 4.000
    8 17.500
    9 4.000
    10 4.000
    11 6.000
    12 4.000
    13 4.000
    14 4.000
    15 4.000
    16 13.500
    17 13.500
    18 17.500
    19 4.000
    20 6.000
 ;

param soc_up := 
    1 51.300
    2 15.200
    3 51.300
    4 66.500
    5 15.200
    6 22.800
    7 15.200
    8 66.500
    9 15.200
    10 15.200
    11 22.800
    12 15.200
    13 15.200
    14 15.200
    15 15.200
    16 51.300
    17 51.300
    18 66.500
    19 15.200
    20 22.800
 ;

param ev_max_power := 
    1 3
    2 7
    3 7
    4 7
    5 3
    6 7
    7 3
    8 3
    9 3
    10 7
    11 7
    12 3
    13 7
    14 3
    15 7
    16 7
    17 7
    18 7
    19 3
    20 3
 ;

param ev_demand := 
    1 13.500
    2 6.000
    3 13.500
    4 17.500
    5 4.000
    6 6.000
    7 5.000
    8 17.500
    9 4.000
    10 4.000
    11 6.000
    12 6.000
    13 4.000
    14 4.000
    15 4.000
    16 13.500
    17 13.500
    18 17.500
    19 4.000
    20 6.000
 ;

param soc_arr := 
    1 40.500
    2 10.000
    3 40.500
    4 52.500
    5 12.000
    6 18.000
    7 11.000
    8 52.500
    9 12.000
    10 12.000
    11 18.000
    12 10.000
    13 12.000
    14 12.000
    15 12.000
    16 40.500
    17 40.500
    18 52.500
    19 12.000
    20 18.000
 ;

param E_DA_low := -13.800 ; 

param E_DA_up := 138.000; 

param L_DA_NEG := 
    16 71.516
    17 93.408
    18 77.427
    19 84.452
    20 70.833
    21 65.142
    22 51.639
    23 54.621
    24 93.922
    25 80.525
    26 89.302
    27 50.453
    28 74.172
    29 71.778
    30 82.309
    31 79.926
    32 76.451
    33 86.447
    34 55.902
    35 44.877
    36 45.748
    37 81.344
    38 86.142
    39 72.902
 ;

param L_DA_POS := 
    16 64.704
    17 84.512
    18 70.053
    19 76.409
    20 64.087
    21 58.938
    22 46.721
    23 49.419
