set N :=  1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ;

set T :=  16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 ;

param arrival := 
    1 19
    2 20
    3 19
    4 21
    5 19
    6 20
    7 22
    8 20
    9 17
    10 19
    11 18
    12 19
    13 20
    14 18
    15 18
    16 20
    17 22
    18 24
    19 16
    20 16
 ;

param depart := 
    1 31
    2 30
    3 33
    4 31
    5 33
    6 31
    7 30
    8 32
    9 32
    10 29
    11 31
    12 31
    13 32
    14 30
    15 33
    16 34
    17 35
    18 30
    19 33
    20 31
 ;

param soc_low := 
    1 13.500
    2 6.000
    3 13.500
    4 4.000
    5 6.000
    6 6.000
    7 13.500
    8 4.000
    9 4.000
    10 6.000
    11 13.500
    12 6.000
    13 4.000
    14 4.000
    15 13.500
    16 6.000
    17 13.500
    18 13.500
    19 6.000
    20 6.000
 ;

param soc_up := 
    1 51.300
    2 22.800
    3 51.300
    4 15.200
    5 22.800
    6 22.800
    7 51.300
    8 15.200
    9 15.200
    10 22.800
    11 51.300
    12 22.800
    13 15.200
    14 15.200
    15 51.300
    16 22.800
    17 51.300
    18 51.300
    19 22.800
    20 22.800
 ;

param ev_max_power := 
    1 3
    2 3
    3 3
    4 3
    5 3
    6 7
    7 7
    8 7
    9 7
    10 7
    11 7
    12 7
    13 7
    14 3
    15 3
    16 7
    17 3
    18 7
    19 3
    20 7
 ;

param ev_demand := 
    1 13.500
    2 6.000
    3 13.500
    4 6.000
    5 6.000
    6 6.000
    7 13.500
    8 4.000
    9 4.000
    10 6.000
    11 13.500
    12 6.000
    13 4.000
    14 5.000
    15 13.500
    16 6.000
    17 13.500
    18 13.500
    19 6.000
    20 6.000
 ;

param soc_arr := 
    1 40.500
    2 18.000
    3 40.500
    4 10.000
    5 18.000
    6 18.000
    7 40.500
    8 12.000
    9 12.000
    10 18.000
    11 40.500
    12 18.000
    13 12.000
    14 11.000
    15 40.500
    16 18.000
    17 40.500
    18 40.500
    19 18.000
    20 18.000
 ;

param E_DA_low := -13.800 ; 

param E_DA_up := 138.000; 

param L_DA_NEG := 
    16 78.970
    17 95.844
    18 94.427
    19 77.416
    20 81.438
    21 81.039
    22 94.605
    23 51.387
    24 90.773
    25 94.815
    26 87.192
    27 63.735
    28 59.126
    29 71.852
    30 72.345
    31 75.043
    32 69.615
    33 72.345
    34 77.973
    35 65.772
    36 72.733
    37 48.804
    38 83.328
    39 76.451
 ;

param L_DA_POS := 
    16 71.450
    17 86.716
    18 85.434
    19 70.044
    20 73.682
    21 73.321
    22 85.595
    23 46.493
    24 82.127
    25 85.785
    26 78.888
    27 57.665
    28 53.495
    29 65.009
    30 65.455
    31 67.897
    32 62.985
    33 65.455
    34 70.547
    35 59.508
    36 65.806
    37 44.156
    38 75.392
    39 69.169
 ;

param L_DA := 
    16 75.210
    17 91.280
    18 89.930
    19 73.730
    20 77.560
    21 77.180
    22 90.100
    23 48.940
    24 86.450
    25 90.300
    26 83.040
    27 60.700
    28 56.310
    29 68.430
    30 68.900
    31 71.470
    32 66.300
    33 68.900
    34 74.260
    35 62.640
    36 69.270
    37 46.480
    38 79.360
    39 72.810
 ;

param INL := 
    1 16  9.367
    2 16  20.554
    3 16  12.016
    4 16  5.381
    5 16  29.006
    6 16  26.795
    7 16  12.322
    8 16  9.410
    9 16  8.703
    10 16  17.226
    11 16  36.681
    12 16  5.488
    13 16  8.187
    14 16  5.132
    15 16  17.931
    16 16  29.110
    17 16  27.626
    18 16  4.783
    19 16  17.480
    20 16  8.447
    1 17  11.185
    2 17  55.636
    3 17  7.320
    4 17  8.215
    5 17  89.781
    6 17  55.651
    7 17  38.679
    8 17  26.898
    9 17  5.359
    10 17  72.750
    11 17  47.656
    12 17  20.732
    13 17  16.017
    14 17  7.608
    15 17  23.399
    16 17  30.613
    17 17  66.842
    18 17  7.319
    19 17  24.356
    20 17  37.033
    1 18  13.316
    2 18  123.345
    3 18  5.372
    4 18  39.487
    5 18  53.291
    6 18  94.970
    7 18  54.051
    8 18  34.997
    9 18  52.195
    10 18  44.086
    11 18  107.895
    12 18  66.687
    13 18  27.134
    14 18  7.829
    15 18  31.567
    16 18  34.368
    17 18  72.623
    18 18  12.370
    19 18  23.844
    20 18  36.010
    1 19  57.968
    2 19  53.044
    3 19  8.669
    4 19  91.589
    5 19  104.681
    6 19  64.516
    7 19  50.000
    8 19  50.114
    9 19  67.644
    10 19  50.082
    11 19  26.210
    12 19  24.843
    13 19  8.075
    14 19  27.686
    15 19  70.031
    16 19  29.387
    17 19  63.767
    18 19  15.593
    19 19  41.068
    20 19  24.547
    1 20  95.095
    2 20  70.728
    3 20  10.775
    4 20  69.922
    5 20  56.033
    6 20  69.956
    7 20  30.078
    8 20  45.852
    9 20  48.717
    10 20  47.512
    11 20  35.946
    12 20  39.895
    13 20  6.098
    14 20  44.357
    15 20  23.904
    16 20  24.100
    17 20  68.581
    18 20  22.374
    19 20  32.693
    20 20  29.229
    1 21  62.046
    2 21  54.196
    3 21  9.313
    4 21  38.201
    5 21  45.067
    6 21  61.603
    7 21  40.504
    8 21  40.551
    9 21  43.806
    10 21  52.586
    11 21  49.285
    12 21  34.970
    13 21  6.334
    14 21  39.398
    15 21  40.957
    16 21  35.936
    17 21  45.958
    18 21  23.593
    19 21  65.954
    20 21  14.958
    1 22  89.161
    2 22  44.903
    3 22  23.173
    4 22  36.235
    5 22  48.255
    6 22  45.922
    7 22  46.320
    8 22  46.136
    9 22  60.684
    10 22  52.491
    11 22  61.767
    12 22  45.154
    13 22  6.174
    14 22  27.431
    15 22  46.650
    16 22  33.466
    17 22  40.197
    18 22  31.759
    19 22  34.980
    20 22  7.028
    1 23  58.758
    2 23  36.858
    3 23  39.956
    4 23  7.635
    5 23  99.509
    6 23  39.045
    7 23  6.477
    8 23  55.546
    9 23  57.448
    10 23  36.167
    11 23  56.295
    12 23  52.567
    13 23  7.577
    14 23  9.318
    15 23  41.553
    16 23  34.070
    17 23  23.858
    18 23  27.162
    19 23  24.304
    20 23  8.447
    1 24  23.187
    2 24  30.601
    3 24  45.769
    4 24  7.635
    5 24  34.158
    6 24  48.126
    7 24  6.223
    8 24  10.464
    9 24  59.935
    10 24  3.009
    11 24  24.797
    12 24  4.794
    13 24  8.075
    14 24  6.335
    15 24  57.090
    16 24  37.186
    17 24  10.418
    18 24  26.094
    19 24  6.033
    20 24  8.447
    1 25  4.306
    2 25  22.496
    3 25  7.207
    4 25  3.127
    5 25  16.319
    6 25  5.074
    7 25  9.278
    8 25  3.304
    9 25  10.667
    10 25  3.009
    11 25  3.186
    12 25  2.714
    13 25  4.781
    14 25  3.794
    15 25  4.023
    16 25  3.823
    17 25  3.009
    18 25  4.543
    19 25  10.539
    20 25  14.223
    1 26  10.372
    2 26  18.391
    3 26  7.658
    4 26  7.635
    5 26  7.012
    6 26  11.044
    7 26  7.096
    8 26  3.304
    9 26  24.706
    10 26  3.009
    11 26  12.606
    12 26  5.349
    13 26  7.087
    14 26  6.260
    15 26  3.339
    16 26  6.716
    17 26  3.009
    18 26  4.111
    19 26  7.807
    20 26  7.028
    1 27  7.827
    2 27  13.592
    3 27  9.802
    4 27  7.635
    5 27  6.685
    6 27  7.432
    7 27  8.187
    8 27  3.304
    9 27  24.599
    10 27  3.009
    11 27  11.523
    12 27  5.488
    13 27  7.087
    14 27  7.726
    15 27  4.903
    16 27  6.447
    17 27  5.122
    18 27  4.219
    19 27  8.482
    20 27  5.373
    1 28  12.304
    2 28  8.152
    3 28  9.083
    4 28  3.127
    5 28  3.585
    6 28  7.927
    7 28  5.168
    8 28  3.304
    9 28  9.097
    10 28  3.009
    11 28  8.305
    12 28  5.488
    13 28  4.309
    14 28  8.032
    15 28  4.610
    16 28  4.019
    17 28  5.122
    18 28  4.651
    19 28  15.204
    20 28  7.265
    1 29  6.828
    2 29  7.453
    3 29  12.223
    4 29  7.635
    5 29  7.012
    6 29  11.617
    7 29  7.314
    8 29  3.304
    9 29  9.456
    10 29  3.009
    11 29  8.104
    12 29  2.714
    13 29  7.826
    14 29  4.850
    15 29  4.512
    16 29  5.848
    17 29  3.009
    18 29  3.137
    19 29  17.242
    20 29  8.447
    1 30  12.219
    2 30  22.878
    3 30  10.217
    4 30  7.635
    5 30  8.310
    6 30  6.358
    7 30  6.477
    8 30  3.304
    9 30  14.170
    10 30  6.969
    11 30  11.929
    12 30  5.488
    13 30  8.075
    14 30  4.893
    15 30  2.850
    16 30  7.459
    17 30  3.009
    18 30  4.219
    19 30  10.177
    20 30  8.447
    1 31  7.294
    2 31  6.616
    3 31  25.755
    4 31  25.765
    5 31  14.428
    6 31  11.847
    7 31  7.037
    8 31  3.304
    9 31  31.055
    10 31  8.244
    11 31  17.017
    12 31  5.488
    13 31  5.502
    14 31  8.244
    15 31  4.414
    16 31  7.831
    17 31  10.101
    18 31  4.435
    19 31  18.170
    20 31  14.963
    1 32  9.186
    2 32  24.995
    3 32  44.963
    4 32  18.003
    5 32  17.372
    6 32  18.637
    7 32  9.541
    8 32  3.304
    9 32  9.097
    10 32  25.713
    11 32  13.836
    12 32  2.714
    13 32  5.769
    14 32  22.711
    15 32  2.655
    16 32  8.796
    17 32  38.257
    18 32  6.754
    19 32  22.658
    20 32  93.753
    1 33  20.138
    2 33  67.238
    3 33  26.754
    4 33  58.778
    5 33  7.012
    6 33  42.939
    7 33  12.979
    8 33  3.304
    9 33  3.422
    10 33  31.490
    11 33  21.195
    12 33  8.268
    13 33  4.843
    14 33  56.856
    15 33  4.414
    16 33  9.939
    17 33  33.694
    18 33  12.456
    19 33  14.951
    20 33  16.822
    1 34  87.228
    2 34  6.929
    3 34  10.361
    4 34  14.975
    5 34  6.900
    6 34  25.373
    7 34  8.563
    8 34  3.304
    9 34  49.477
    10 34  32.460
    11 34  18.009
    12 34  5.488
    13 34  4.781
    14 34  8.037
    15 34  4.414
    16 34  5.458
    17 34  31.599
    18 34  4.543
    19 34  42.376
    20 34  3.245
    1 35  11.925
    2 35  8.152
    3 35  11.809
    4 35  37.592
    5 35  11.304
    6 35  18.503
    7 35  6.223
    8 35  3.304
    9 35  39.524
    10 35  51.555
    11 35  5.696
    12 35  9.998
    13 35  3.659
    14 35  10.862
    15 35  4.414
    16 35  7.238
    17 35  25.989
    18 35  4.543
    19 35  6.840
    20 35  8.210
    1 36  9.195
    2 36  7.469
    3 36  7.207
    4 36  65.667
    5 36  17.477
    6 36  25.608
    7 36  6.477
    8 36  3.304
    9 36  36.208
    10 36  28.668
    11 36  12.606
    12 36  19.100
    13 36  6.829
    14 36  21.476
    15 36  4.414
    16 36  7.831
    17 36  17.582
    18 36  44.612
    19 36  8.150
    20 36  8.447
    1 37  13.994
    2 37  19.498
    3 37  8.498
    4 37  23.848
    5 37  4.542
    6 37  18.652
    7 37  9.060
    8 37  3.304
    9 37  38.757
    10 37  7.019
    11 37  11.269
    12 37  19.909
    13 37  7.087
    14 37  64.949
    15 37  6.895
    16 37  5.063
    17 37  127.517
    18 37  6.113
    19 37  8.308
    20 37  7.974
    1 38  10.574
    2 38  4.224
    3 38  8.279
    4 38  14.052
    5 38  6.196
    6 38  17.145
    7 38  6.878
    8 38  3.304
    9 38  9.097
    10 38  3.009
    11 38  13.262
    12 38  15.614
