NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads1,SL_loads2,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
1,Sedan,16,31,6.0,7,6.855,6.0,22.8,18.0,10.783,0,31,39,45.81,2.8,4.66,0.94,0.992,19,23
1,Truck,19,31,17.5,7,12.106,17.5,66.5,52.5,83.097,0,31,39,8.6,2.25,4.68,1.19,0.95,20,22
1,Truck,19,34,17.5,7,2.643,17.5,66.5,52.5,57.822,0,29,34,37.73,1.07,4.7,1.24,0.976,19,23
1,Small,20,30,5.0,3,13.651,4.0,15.2,11.0,24.344,0,30,39,18.8,3.34,4.73,0.92,0.984,19,23
1,Small,21,30,5.0,3,14.377,4.0,15.2,11.0,57.822,0,30,39,16.99,1.4,4.77,1.15,0.959,21,23
2,Truck,16,30,17.5,7,11.2,17.5,66.5,52.5,10.783,0,16,23,34.96,2.64,4.79,1.01,0.989,19,21
3,Sedan,17,33,6.0,3,8.361,6.0,22.8,18.0,83.097,0,33,39,24.51,2.32,4.62,0.99,0.983,19,21
4,Sedan,18,31,6.0,3,13.193,6.0,22.8,18.0,57.822,0,31,39,22.31,2.39,4.71,1.04,0.981,21,23
5,Small,17,32,4.0,7,5.82,4.0,15.2,12.0,15.242,0,29,32,46.4,1.06,4.7,1.07,0.98,21,23
3,Small,17,31,4.0,7,10.901,4.0,15.2,12.0,15.242,0,31,39,33.9,1.89,4.7,0.92,0.985,21,21
1,Small,21,32,4.0,3,9.156,4.0,15.2,12.0,57.822,0,32,39,12.34,1.69,4.65,1.05,0.953,20,23
5,SUV,19,34,13.5,3,10.924,13.5,51.3,40.5,57.822,0,34,39,13.78,1.63,4.78,1.02,0.956,19,21
3,Truck,18,30,17.5,3,17.765,17.5,66.5,52.5,83.097,0,30,39,18.71,2.41,4.78,0.98,0.978,21,22
4,SUV,17,31,13.5,7,12.914,13.5,51.3,40.5,10.783,0,17,23,12.99,2.71,4.63,1.02,0.972,19,23
4,SUV,18,29,13.5,7,4.955,13.5,51.3,40.5,10.783,0,29,39,11.59,1.39,4.64,0.94,0.94,19,21
3,Sedan,21,34,6.0,3,8.102,6.0,22.8,18.0,3.045,0,34,39,34.49,1.02,4.63,1.09,0.972,20,22
3,SUV,19,32,13.5,3,12.867,13.5,51.3,40.5,57.822,0,19,23,13.19,2.26,4.7,1.04,0.967,20,22
2,Sedan,17,31,6.0,3,8.789,6.0,22.8,18.0,24.344,0,17,23,8.43,2.41,4.64,1.02,0.952,19,22
3,Truck,17,29,17.5,3,12.189,17.5,66.5,52.5,3.045,0,29,39,45.23,2.32,4.68,1.09,0.991,21,21
2,Small,18,32,5.0,3,12.606,4.0,15.2,11.0,57.822,0,18,23,13.66,2.98,4.78,1.22,0.976,19,23
5,Sedan,22,31,6.0,3,12.209,6.0,22.8,18.0,10.783,0,31,39,8.47,1.38,4.66,1.16,0.918,19,23
5,Sedan,21,33,6.0,3,8.761,6.0,22.8,18.0,57.822,0,33,39,38.53,2.49,4.73,1.2,0.99,20,22
5,SUV,21,32,13.5,3,11.39,13.5,51.3,40.5,5.938,0,21,23,11.59,3.54,4.75,1.2,0.976,20,23
5,SUV,18,33,13.5,7,16.035,13.5,51.3,40.5,57.822,0,33,39,32.98,3.47,4.78,1.1,0.991,20,21
4,Small,18,32,6.0,7,15.76,4.0,15.2,10.0,10.783,0,18,23,43.12,2.53,4.79,0.95,0.991,20,22
1,Small,19,29,4.0,7,8.828,4.0,15.2,12.0,10.783,0,19,23,31.18,0.91,4.76,0.92,0.965,21,23
5,SUV,21,31,13.5,3,3.098,13.5,51.3,40.5,10.783,0,31,39,18.84,1.5,4.72,0.97,0.965,20,23
1,Small,20,31,4.0,3,11.113,4.0,15.2,12.0,15.242,0,31,39,43.9,3.56,4.65,1.03,0.994,21,23
1,SUV,17,33,13.5,7,8.846,13.5,51.3,40.5,3.045,0,33,39,14.94,3.13,4.64,1.09,0.979,20,23
4,Small,20,33,5.0,7,13.394,4.0,15.2,11.0,86.377,0,20,23,6.75,0.5,4.6,1.01,0.744,20,22
1,Small,20,30,4.0,3,11.347,4.0,15.2,12.0,83.097,0,20,23,49.73,2.48,4.61,1.15,0.992,19,22
1,Sedan,18,31,6.0,3,12.572,6.0,22.8,18.0,10.783,0,31,39,14.42,1.94,4.69,1.14,0.965,20,22
1,Small,19,32,4.0,7,8.386,4.0,15.2,12.0,24.344,0,32,39,31.09,1.25,4.74,1.17,0.975,21,23
3,SUV,18,30,13.5,7,10.686,13.5,51.3,40.5,57.822,0,18,23,33.55,3.34,4.73,1.24,0.991,19,23
3,SUV,18,31,13.5,7,13.564,13.5,51.3,40.5,83.097,0,18,23,32.7,2.62,4.68,1.2,0.988,21,23
5,Small,18,30,4.0,3,5.434,4.0,15.2,12.0,15.242,0,30,39,15.15,2.59,4.67,1.13,0.975,20,21
3,Small,20,35,4.0,7,8.623,4.0,15.2,12.0,15.242,0,29,35,47.21,0.93,4.74,0.99,0.977,20,23
1,Small,18,32,4.0,7,11.135,4.0,15.2,12.0,83.097,0,29,32,26.47,3.09,4.79,0.92,0.988,21,21
3,SUV,21,32,13.5,3,11.151,13.5,51.3,40.5,83.097,0,29,32,27.36,0.81,4.72,1.2,0.956,19,23
4,Small,19,30,6.0,7,14.727,4.0,15.2,10.0,5.938,0,30,39,21.81,0.79,4.74,1.2,0.944,19,22
3,Small,22,32,4.0,3,10.188,4.0,15.2,12.0,3.045,0,29,32,35.83,2.76,4.78,1.09,0.99,21,21
3,SUV,19,32,13.5,3,9.969,13.5,51.3,40.5,86.377,0,32,39,44.16,2.6,4.79,1.0,0.991,20,23
5,Small,19,35,4.0,3,9.565,4.0,15.2,12.0,15.242,0,19,23,25.11,1.16,4.69,1.2,0.966,20,23
3,Sedan,21,30,7.0,7,15.238,6.0,22.8,17.0,83.097,0,30,39,46.19,0.99,4.65,1.09,0.978,20,23
5,SUV,19,34,13.5,3,10.517,13.5,51.3,40.5,24.344,0,19,23,22.56,0.8,4.79,1.16,0.946,19,22
4,Sedan,22,30,6.0,7,8.335,6.0,22.8,18.0,5.938,0,30,39,33.11,1.8,4.66,1.24,0.983,21,22
2,Small,23,32,4.0,7,9.323,4.0,15.2,12.0,3.045,0,29,32,47.04,2.61,4.77,0.93,0.992,19,21
3,SUV,19,30,13.5,3,15.231,13.5,51.3,40.5,15.242,0,19,23,37.15,2.15,4.79,1.23,0.988,20,21
1,Sedan,19,31,6.0,3,11.982,6.0,22.8,18.0,86.377,0,31,39,31.39,0.8,4.65,0.95,0.961,21,22
3,Sedan,17,34,6.0,3,6.232,6.0,22.8,18.0,86.377,0,29,34,20.19,1.69,4.78,1.15,0.971,19,21
3,Small,23,31,6.0,3,15.982,4.0,15.2,10.0,5.938,0,31,39,27.66,0.91,4.63,1.21,0.961,21,23
3,Small,19,33,4.0,3,4.267,4.0,15.2,12.0,24.344,0,29,33,9.5,2.59,4.64,1.06,0.96,21,21
4,Small,17,30,4.0,3,11.347,4.0,15.2,12.0,10.783,0,17,23,18.91,0.65,4.74,1.05,0.922,19,21
5,Sedan,17,33,6.0,7,11.91,6.0,22.8,18.0,3.045,0,29,33,30.69,3.52,4.67,1.04,0.991,19,21
4,Small,18,29,7.0,7,18.033,4.0,15.2,9.0,10.783,0,18,23,46.25,1.05,4.7,1.01,0.98,20,21
1,Sedan,21,31,7.0,7,17.173,6.0,22.8,17.0,86.377,0,21,23,40.31,3.47,4.68,0.96,0.993,20,23
