NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads1,SL_loads2,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
5,Sedan,17,30,6.0,7,11.249,6.0,22.8,18.0,10.783,0,17,23,15.64,0.6,4.71,1.04,0.899,19,22
5,SUV,18,34,13.5,7,5.173,13.5,51.3,40.5,86.377,0,34,39,41.58,3.35,4.71,0.98,0.993,21,23
3,Small,19,30,4.0,7,10.323,4.0,15.2,12.0,10.783,0,19,23,11.61,3.54,4.63,1.14,0.976,21,23
4,SUV,22,34,13.5,3,9.835,13.5,51.3,40.5,83.097,0,29,34,26.02,0.89,4.76,0.96,0.958,20,23
1,Small,21,29,6.0,7,17.071,4.0,15.2,10.0,83.097,0,29,39,28.22,2.52,4.63,1.19,0.986,20,22
5,Truck,19,31,17.5,7,3.046,17.5,66.5,52.5,10.783,0,31,39,48.28,1.61,4.8,1.15,0.987,20,23
2,Small,18,30,6.0,3,14.837,4.0,15.2,10.0,10.783,0,30,39,41.26,0.52,4.78,1.02,0.954,21,22
3,SUV,17,33,13.5,7,13.349,13.5,51.3,40.5,5.938,0,17,23,46.35,2.31,4.74,1.2,0.991,21,23
2,Sedan,19,32,6.0,3,14.841,6.0,22.8,18.0,3.045,0,32,39,16.52,1.26,4.64,1.08,0.953,20,22
5,Small,17,34,4.0,7,9.821,4.0,15.2,12.0,5.938,0,29,34,21.23,2.87,4.72,0.98,0.984,20,23
3,Small,20,31,4.0,7,8.227,4.0,15.2,12.0,15.242,0,20,23,18.87,2.32,4.71,1.06,0.977,21,23
3,Sedan,21,32,6.0,3,9.26,6.0,22.8,18.0,5.938,0,21,23,16.27,1.56,4.77,1.16,0.961,19,22
3,Small,21,31,5.0,3,13.209,4.0,15.2,11.0,57.822,0,31,39,16.9,0.56,4.73,0.93,0.9,20,23
2,Small,17,35,4.0,7,5.348,4.0,15.2,12.0,24.344,0,35,39,43.0,2.38,4.69,1.22,0.99,19,21
3,Truck,21,31,17.5,3,13.399,17.5,66.5,52.5,10.783,0,31,39,18.96,0.5,4.61,1.13,0.9,20,21
2,SUV,19,31,13.5,7,13.767,13.5,51.3,40.5,57.822,0,19,23,10.36,0.89,4.73,1.17,0.897,20,22
2,Small,23,31,4.0,7,6.104,4.0,15.2,12.0,5.938,0,31,39,13.44,2.28,4.74,1.04,0.968,21,23
5,Small,17,30,4.0,3,9.379,4.0,15.2,12.0,10.783,0,30,39,15.38,2.74,4.63,1.0,0.977,20,21
3,Sedan,18,30,6.0,3,3.587,6.0,22.8,18.0,15.242,0,18,23,21.87,2.14,4.68,0.97,0.979,19,22
1,Sedan,19,30,6.0,3,13.897,6.0,22.8,18.0,57.822,0,19,23,19.4,1.47,4.65,1.07,0.966,21,22
1,Small,22,33,4.0,7,9.03,4.0,15.2,12.0,57.822,0,33,39,27.33,0.7,4.76,0.98,0.949,20,23
2,Small,16,30,4.0,3,8.632,4.0,15.2,12.0,24.344,0,30,39,44.13,2.88,4.62,0.9,0.992,19,22
3,Small,19,32,4.0,3,10.224,4.0,15.2,12.0,83.097,0,19,23,41.98,1.78,4.67,1.21,0.987,20,23
4,Small,19,30,4.0,3,10.288,4.0,15.2,12.0,24.344,0,19,23,39.32,2.88,4.78,1.0,0.991,20,21
1,Small,20,33,4.0,7,11.442,4.0,15.2,12.0,24.344,0,20,23,12.43,1.6,4.63,1.02,0.951,20,23
4,Small,19,34,4.0,3,7.361,4.0,15.2,12.0,86.377,0,19,23,38.6,1.32,4.7,1.12,0.981,19,23
2,Small,17,30,4.0,3,6.748,4.0,15.2,12.0,57.822,0,17,23,37.43,2.59,4.67,1.22,0.99,21,23
5,SUV,21,31,13.5,3,9.41,13.5,51.3,40.5,10.783,0,21,23,29.36,2.47,4.76,1.18,0.986,19,22
4,Sedan,22,31,6.0,3,12.201,6.0,22.8,18.0,86.377,0,31,39,22.74,2.6,4.68,1.1,0.983,21,21
5,Sedan,20,31,6.0,3,9.829,6.0,22.8,18.0,24.344,0,20,23,16.81,1.5,4.68,0.98,0.961,19,23
5,Sedan,22,35,6.0,7,5.76,6.0,22.8,18.0,5.938,0,29,35,10.39,1.6,4.61,1.12,0.942,19,23
5,Small,20,31,4.0,3,6.452,4.0,15.2,12.0,57.822,0,31,39,32.08,1.17,4.71,1.09,0.974,19,23
4,Truck,16,31,17.5,3,15.894,17.5,66.5,52.5,57.822,0,31,39,21.08,2.35,4.66,1.0,0.98,20,23
1,Sedan,17,29,6.0,3,9.089,6.0,22.8,18.0,83.097,0,29,39,28.51,3.45,4.7,1.24,0.99,21,22
5,Truck,19,32,17.5,3,14.475,17.5,66.5,52.5,83.097,0,29,32,40.49,2.44,4.64,0.96,0.99,20,23
4,Sedan,19,31,6.0,3,4.435,6.0,22.8,18.0,5.938,0,31,39,10.19,1.67,4.71,1.13,0.943,21,23
5,SUV,21,29,13.5,7,8.805,13.5,51.3,40.5,15.242,0,29,39,26.82,3.22,4.63,1.23,0.988,19,21
2,Small,17,29,4.0,7,8.961,4.0,15.2,12.0,86.377,0,29,39,20.89,3.1,4.61,0.95,0.985,19,22
1,Small,24,30,6.0,3,15.092,4.0,15.2,10.0,15.242,0,30,39,49.52,2.94,4.68,1.09,0.993,19,23
4,Sedan,22,30,6.0,7,14.243,6.0,22.8,18.0,10.783,0,30,39,43.63,2.85,4.61,1.09,0.992,21,23
1,SUV,16,31,13.5,7,7.051,13.5,51.3,40.5,15.242,0,31,39,10.1,1.16,4.7,0.93,0.918,21,21
2,Sedan,16,32,6.0,3,11.704,6.0,22.8,18.0,10.783,0,29,32,29.59,1.76,4.69,0.96,0.981,21,22
2,Small,17,32,4.0,3,11.2,4.0,15.2,12.0,83.097,0,32,39,34.76,2.35,4.62,0.92,0.988,21,21
5,Small,19,30,6.0,7,15.285,4.0,15.2,10.0,24.344,0,30,39,26.28,3.25,4.7,0.91,0.988,19,23
1,Truck,22,29,17.5,7,10.075,17.5,66.5,52.5,24.344,0,29,39,13.21,3.02,4.71,1.02,0.975,19,21
1,Truck,20,31,17.5,7,5.356,17.5,66.5,52.5,57.822,0,20,23,37.86,0.79,4.65,1.09,0.967,20,23
2,Small,18,31,4.0,3,5.731,4.0,15.2,12.0,15.242,0,18,23,37.6,3.51,4.71,1.18,0.992,20,23
4,SUV,18,34,13.5,7,5.364,13.5,51.3,40.5,57.822,0,18,23,18.82,2.37,4.74,1.04,0.978,19,23
4,Small,21,31,4.0,3,7.403,4.0,15.2,12.0,86.377,0,31,39,17.76,1.8,4.62,0.95,0.969,21,21
1,Truck,19,33,17.5,7,9.04,17.5,66.5,52.5,3.045,0,29,33,20.13,3.35,4.76,1.07,0.985,21,21
4,SUV,20,30,13.5,3,13.072,13.5,51.3,40.5,83.097,0,20,23,18.08,0.59,4.68,0.95,0.911,20,21
2,Small,20,30,4.0,7,9.683,4.0,15.2,12.0,57.822,0,20,23,47.22,1.58,4.71,0.95,0.987,19,22
4,Sedan,20,32,7.0,7,15.788,6.0,22.8,17.0,83.097,0,29,32,49.68,0.54,4.76,1.09,0.963,20,21
3,Sedan,21,32,6.0,3,9.617,6.0,22.8,18.0,10.783,0,21,23,28.66,3.44,4.66,0.94,0.99,21,22
4,Small,17,30,4.0,3,9.734,4.0,15.2,12.0,3.045,0,30,39,21.19,3.57,4.77,1.07,0.987,20,21
2,Small,20,32,5.0,3,13.61,4.0,15.2,11.0,15.242,0,29,32,12.51,3.52,4.63,0.9,0.978,20,22
5,Small,18,32,4.0,7,6.925,4.0,15.2,12.0,5.938,0,18,23,36.52,2.6,4.69,1.21,0.99,21,23
5,Small,19,30,5.0,3,12.067,4.0,15.2,11.0,10.783,0,30,39,42.01,1.63,4.69,1.15,0.986,21,23
3,Sedan,20,34,6.0,3,7.906,6.0,22.8,18.0,24.344,0,34,39,8.87,2.52,4.79,1.16,0.956,20,21
1,SUV,18,31,13.5,3,18.408,13.5,51.3,40.5,5.938,0,31,39,37.3,3.19,4.74,1.17,0.992,20,23
2,Small,20,32,4.0,7,11.395,4.0,15.2,12.0,5.938,0,29,32,39.64,3.13,4.79,1.0,0.992,19,22
3,Small,18,31,4.0,3,6.999,4.0,15.2,12.0,15.242,0,31,39,36.17,1.89,4.8,1.11,0.985,19,21
5,Sedan,18,30,6.0,3,6.127,6.0,22.8,18.0,10.783,0,30,39,36.63,1.19,4.7,1.16,0.977,20,21
3,Truck,18,32,17.5,7,9.854,17.5,66.5,52.5,57.822,0,29,32,42.36,3.28,4.75,1.0,0.993,21,22
1,Small,18,35,6.0,7,16.063,4.0,15.2,10.0,5.938,0,18,23,45.85,2.82,4.74,1.02,0.992,19,23
5,Sedan,20,34,6.0,3,5.679,6.0,22.8,18.0,86.377,0,29,34,23.59,3.14,4.66,0.94,0.987,20,21
5,Sedan,17,31,6.0,7,13.261,6.0,22.8,18.0,57.822,0,31,39,44.1,1.68,4.77,1.21,0.987,19,23
1,Small,19,32,5.0,7,12.287,4.0,15.2,11.0,57.822,0,29,32,49.22,3.18,4.76,0.91,0.994,19,23
3,Truck,20,31,17.5,7,4.552,17.5,66.5,52.5,10.783,0,20,23,7.66,1.78,4.68,1.2,0.929,21,21
4,Small,19,32,4.0,3,10.301,4.0,15.2,12.0,3.045,0,32,39,12.69,2.72,4.71,1.12,0.971,21,22
5,Small,18,32,4.0,7,3.121,4.0,15.2,12.0,57.822,0,18,23,27.05,0.85,4.7,1.19,0.957,20,22
4,Truck,21,32,17.5,3,12.97,17.5,66.5,52.5,57.822,0,29,32,7.94,3.55,4.74,1.04,0.965,20,23
3,Sedan,16,34,6.0,3,10.47,6.0,22.8,18.0,83.097,0,16,23,22.13,3.59,4.79,1.11,0.987,21,22
5,Truck,16,32,17.5,3,13.568,17.5,66.5,52.5,5.938,0,16,23,10.97,3.27,4.67,0.96,0.973,21,21
4,Small,20,31,4.0,3,11.039,4.0,15.2,12.0,5.938,0,31,39,40.06,1.46,4.76,1.18,0.983,21,22
4,Small,17,30,5.0,3,12.875,4.0,15.2,11.0,86.377,0,17,23,9.11,0.84,4.65,1.15,0.878,21,22
3,Small,18,32,5.0,7,13.438,4.0,15.2,11.0,3.045,0,32,39,46.23,1.87,4.61,0.96,0.988,21,21
3,Sedan,18,30,6.0,3,8.95,6.0,22.8,18.0,86.377,0,30,39,30.98,2.43,4.7,1.1,0.987,21,23
3,Sedan,21,31,6.0,7,7.303,6.0,22.8,18.0,83.097,0,21,23,8.48,2.12,4.65,1.0,0.946,19,21
1,Truck,22,32,17.5,7,8.307,17.5,66.5,52.5,3.045,0,32,39,48.49,1.81,4.71,1.21,0.989,20,22
4,Sedan,19,34,6.0,3,8.541,6.0,22.8,18.0,86.377,0,19,23,35.08,2.09,4.62,1.17,0.986,21,23
2,SUV,20,32,13.5,3,3.661,13.5,51.3,40.5,15.242,0,20,23,7.2,1.94,4.64,1.14,0.931,21,21
1,SUV,21,31,13.5,7,6.995,13.5,51.3,40.5,83.097,0,21,23,42.91,1.93,4.69,0.92,0.988,19,21
3,Sedan,19,32,7.0,7,16.243,6.0,22.8,17.0,5.938,0,29,32,27.49,1.44,4.72,1.24,0.975,21,21
5,Small,21,32,4.0,3,7.078,4.0,15.2,12.0,15.242,0,32,39,22.15,0.79,4.68,0.93,0.944,19,22
5,Sedan,20,33,6.0,7,10.572,6.0,22.8,18.0,5.938,0,33,39,27.17,3.07,4.64,1.04,0.988,19,23
2,Small,19,32,4.0,7,11.067,4.0,15.2,12.0,83.097,0,29,32,28.14,0.57,4.7,1.03,0.94,19,22
5,Sedan,19,29,6.0,3,10.873,6.0,22.8,18.0,3.045,0,19,23,28.62,0.75,4.67,1.05,0.954,20,22
1,Truck,21,30,17.5,7,10.894,17.5,66.5,52.5,86.377,0,30,39,16.89,1.68,4.79,1.2,0.965,20,21
3,Small,22,31,4.0,3,10.443,4.0,15.2,12.0,5.938,0,31,39,41.4,0.61,4.77,0.93,0.961,21,22
