Iteration,"DAs_load
E_DAs_L","DAs_generation
E_DAs_G","DAs_demand_bid
b_t","DAs_supply_offer
o_t",EVs_Charge,EVs_Discharge,TCL_Power,SL_Power,Inflexible_loads,Solar_Power,Gen1,Gen2,Gen3,Gen4,Gen5,Gen6,Gen7,Gen8,Gen9,Gen10,CDA1_supply,CDA2_supply,CDA3_supply,CDA4_supply,CDA5_supply,CDA6_supply,CDA7_supply,CDA8_supply,CDA9_supply,CDA10_supply,CDA11_supply,CDA12_supply,CDA13_supply,CDA14_supply,CDA15_supply,CDA16_supply,CDA1_demand,CDA2_demand,CDA3_demand,CDA4_demand,CDA5_demand,CDA6_demand,CDA7_demand,CDA8_demand,CDA9_demand,CDA10_demand,CDA11_demand,CDA12_demand,CDA13_demand,CDA14_demand,CDA15_demand,CDA16_demand,Bus1_price,Bus2_price,Bus3_price,Bus4_price,Bus5_price,Bus6_price,Bus7_price,Bus8_price,Bus9_price,Bus10_price,Bus11_price,Bus12_price,Bus13_price,Bus14_price,Bus15_price,Bus16_price,Bus17_price,Bus18_price,Bus19_price,Bus20_price,Bus21_price,Bus22_price,Bus23_price,Bus24_price,Theta_bus_1,Theta_bus_2,Theta_bus_3,Theta_bus_4,Theta_bus_5,Theta_bus_6,Theta_bus_7,Theta_bus_8,Theta_bus_9,Theta_bus_10,Theta_bus_11,Theta_bus_12,Theta_bus_13,Theta_bus_14,Theta_bus_15,Theta_bus_16,Theta_bus_17,Theta_bus_18,Theta_bus_19,Theta_bus_20,Theta_bus_21,Theta_bus_22,Theta_bus_23,Theta_bus_24
0,0.029614249875117755,0.0,0.029614249875117755,0.0,0.07291489361702129,0.0,0.010138411680293703,0.0469448,0.16898767909999998,0.00284328564613738,0.0087,0.009538249875117678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002499999999999998,0.003648,0.0052910000000000006,0.0021179999999999992,0.009233,0.005837,0.002767,0.008166,0.002957,0.00958,5.9e-05,0.0015239999999999976,0.004835,0.003054,0.009619,0.009731,0.006394,0.006357,0.009961,0.004231,0.002498,0.004192,0.004236,0.002224,0.004024,0.001759,0.003804,0.000204,0.005382,0.0099,0.000913,0.001214,23.99999999999986,23.99999999999986,23.999999999999858,23.999999999999883,23.999999999999883,23.999999999999893,23.999999999999908,23.999999999999908,23.9999999999999,23.999999999999904,23.99999999999994,23.999999999999908,23.99999999999992,23.999999999999915,23.999999999999883,23.999999999999883,23.999999999999893,23.9999999999999,23.999999999999883,23.999999999999883,23.999999999999897,23.999999999999897,23.999999999999886,23.999999999999876,0.0,2.1790638412994547e-05,-0.001334473429829455,-0.0005995990768622446,0.0001700210208563064,-0.00013282984660135168,-0.00028199736855956186,-0.0001862184229755646,-0.0008737139169409191,-0.0002868612100124301,-0.0010108133802617402,-0.0008776625035844262,-0.0010688383897648917,-0.0013968376365767169,-0.002002300872511102,-0.002013505922741791,-0.0020967778544271135,-0.0021422864369063767,-0.0015046158966805718,-0.0012398752541913412,-0.002093927192733292,-0.002095047380372015,-0.0011892017951298547,-0.0017442429357264436
0,0.06844300000000052,0.0,0.06844300000000052,0.0,0.20746411936604298,0.0,0.0,0.17577929999999994,0.3040081743,0.0028215936660384235,0.0116,0.0092,0.03029999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002232,0.002095,0.008607999999999984,0.007299,0.008613,0.009347,0.007711,0.003052,0.004204,0.000502,0.007535,0.006694999999999993,0.00731,0.006096,0.005752,0.002393,0.00275,0.003702,0.009711,0.005393,0.004431,0.005228,3.5e-05,0.004603,0.001273,0.00518,0.003518,0.001262,0.004356,0.00621,0.00836,0.006089,39.99999999999988,39.999999999999886,39.99999999999988,39.99999999999994,39.999999999999886,39.999999999999886,39.99999999999994,39.99999999999994,39.999999999999986,39.999999999999886,39.99999999999988,39.99999999999988,39.999999999999865,39.99999999999982,39.99999999999977,39.999999999999766,39.99999999999973,39.99999999999973,39.99999999999978,39.999999999999794,39.999999999999744,39.999999999999744,39.99999999999981,39.999999999999815,0.0,1.8198530230530165e-05,-0.0021639256176295553,-0.0005149965838369428,-0.00024705604485433357,-0.0004767632862951498,0.0046554458057862635,0.0021794068422070394,-0.0011630264082571876,-0.0008962097364156704,-0.002081648005410739,-0.0019129646826165356,-0.00221743751278772,-0.0030301719366739328,-0.004405858024116708,-0.004675484705741855,-0.004582369569639207,-0.00453868455683608,-0.004171736001415358,-0.0036817814352486885,-0.004496855125679022,-0.004530458630179075,-0.0033700663355250736,-0.003539543742532846
0,0.05781000000000037,0.0,0.05781000000000037,0.0,0.0,0.00044460226989166685,0.0,0.18580930000000004,0.3956109039,0.0028756016301042017,0.012,0.0087,0.018899999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006767,0.009367,0.007207,0.003117,0.0005059999999999986,0.007162,0.00262,0.002276,0.006773,0.008483,0.009534,0.00218,0.008517,0.009476,0.00999599999999995,0.005508,0.007365,0.00267,0.000115,0.002012,0.005503,0.002043,0.006371,0.007953,0.009404,0.002492,0.008534,0.00564,0.002684,0.007401,0.009508,0.001584,40.00000000000025,40.00000000000021,40.000000000000114,40.000000000000156,40.0000000000002,40.00000000000016,40.0,40.00000000000015,40.00000000000012,40.00000000000015,40.000000000000114,40.000000000000114,40.0000000000001,40.00000000000007,40.00000000000001,40.000000000000014,39.99999999999998,39.99999999999997,40.00000000000002,40.000000000000036,39.99999999999997,39.99999999999997,40.00000000000005,40.00000000000005,0.0,7.564135360236613e-05,-0.0016774469554491083,-0.0008235878424593349,-0.0008287744706583551,-0.000659214327038461,0.0003720333016563964,-0.0006156829996723815,-0.0016823352760564736,-0.0012179879774025367,-0.002263544914243532,-0.0020417205481191914,-0.0022978081057356005,-0.0030586397952182525,-0.003662340485541649,-0.003961771143895223,-0.0038303200350463546,-0.003766576723987508,-0.003489116510406583,-0.0030889854584784473,-0.0037351267293113805,-0.003772533610880177,-0.0029121721976523907,-0.002895349648722935
0,0.050404000000000074,0.0,0.050404000000000074,0.0,0.0,0.03875318957835497,1.1102230246251566e-19,0.12542850000000005,0.42018836539999993,0.00282367582164403,0.0084,0.0084,0.0206,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.000869,0.006091,0.00537,0.006499,0.00836,0.003958,0.005517,0.001931,0.006155,0.008014,0.007475,0.007669,0.000867,0.00211,0.002695,0.000932,0.008922,0.00648,0.006817,0.009951,0.009993,0.002387,0.007412,0.000237,0.009028,0.004565,0.00419,0.006995,0.008307,0.002078,0.006723,0.005523,55.99999999999994,55.99999999999997,56.00000000000008,56.000000000000256,55.99999999999983,55.99999999999977,56.000000000000114,56.000000000000114,56.00000000000049,55.999999999999716,55.99999999999986,55.999999999999496,55.99999999999966,55.99999999999978,55.999999999999716,55.9999999999997,55.99999999999966,55.99999999999965,55.999999999999645,55.999999999999595,55.99999999999966,55.99999999999966,55.999999999999574,55.99999999999986,0.0,7.84961735329686e-05,-0.001259440731896949,-0.00035492138750405376,-1.2101730957944046e-05,0.0001936530531254141,0.0029178707007363317,0.0016983028469931942,-0.000326536566283455,0.0001288581569467291,-0.0004901951668451067,-0.00024882240473128483,0.00018323310220457004,-0.001475011958077846,-0.00283145064324526,-0.002888245478764248,-0.0028679179978032894,-0.0028583286096360307,-0.0023608725386330674,-0.0018215974798847646,-0.002849899265603548,-0.0028569798536366197,-0.0014726470589718301,-0.002224003856244982
0,0.06563000000000008,0.0,0.06563000000000008,0.0,0.0,6.132719999988981e-05,0.0,0.23424219999999996,0.4221191272,0.0,0.0146,0.0115,0.030699999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000298,0.007291,0.00641,0.005176,0.009264,0.003,9.7e-05,0.008644,0.005479,0.009879,0.006033,0.006072,0.002439,0.001570999999999878,0.007563,0.009129,0.004219,0.001711,0.002668,0.004381,0.00969,0.006717,0.004277,0.003283,0.003009,0.006676,0.005461,0.001678,0.008816,0.006604,0.000402,0.009923,39.99999999999993,39.999999999999936,39.999999999999886,39.99999999999999,39.99999999999993,39.999999999999936,40.0,40.0,40.00000000000004,39.999999999999936,39.99999999999994,39.99999999999996,39.999999999999936,39.9999999999999,39.999999999999844,39.99999999999985,39.999999999999815,39.999999999999815,39.99999999999986,39.999999999999865,39.99999999999982,39.999999999999815,39.99999999999987,39.999999999999865,0.0,8.243410681911534e-05,-0.0021892101466105987,-0.0007116315163063408,-0.0005993765785778174,-0.0010610484455621768,0.0032226058941151837,0.0014934992658731092,-0.001449883968776203,-0.0011805189161178252,-0.002395254550344428,-0.0021852575452168703,-0.0025421602990187515,-0.003362498130833209,-0.004828045072754607,-0.004972196334403733,-0.004985746166056129,-0.004996784601433562,-0.004254633423319289,-0.003777501345367443,-0.004940538348777555,-0.0049583030797517216,-0.0035053631305671596,-0.0038083620632909806
0,0.05543700000000005,0.0,0.05543700000000005,0.0,0.0,0.0012774701999996405,0.0,0.15051029999999999,0.4051371702,0.0,0.014499999999999999,0.0126,0.021400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005054,0.003795,0.004348,0.002247,0.0016629999999999995,0.007519,0.008831,0.002791,0.002869,0.0095,0.002194,0.0011449999999999794,0.006103,0.000751,0.006515,0.001175,0.002186,0.001634,0.001116,0.00121,0.008487,0.003162,0.000752,0.009669,4e-06,0.005955,0.002205,0.007479,0.004647,0.001738,0.004705,0.004614,39.999999999999474,39.99999999999944,39.99999999999949,39.9999999999995,39.999999999999496,39.999999999999496,39.999999999999545,39.999999999999545,39.99999999999956,39.99999999999952,39.9999999999995,39.99999999999952,39.9999999999995,39.99999999999946,39.99999999999945,39.999999999999446,39.99999999999943,39.99999999999943,39.99999999999946,39.99999999999946,39.99999999999943,39.99999999999943,39.99999999999946,39.999999999999474,0.0,5.202411716075973e-05,-0.0022099960977970293,-0.0008694303415404067,-0.0010087825005390492,-0.0008504653636401897,0.0023373513855608186,0.00041531766406956193,-0.0017388229546092958,-0.0014128160943879943,-0.002676479711629851,-0.002415294252021842,-0.0027831199079134403,-0.003699774614856163,-0.004502814821539438,-0.004750385200975264,-0.0046761259233619535,-0.004642117915557775,-0.0042699170356157124,-0.003889844177992955,-0.0045976975090698865,-0.00462851650818333,-0.0036416318993566185,-0.003616837349732768
0,0.0841610000000002,0.0,0.0841610000000002,0.0,0.0,0.00016121850614767008,0.0017819235061496284,0.4466591999999999,0.39333009500000005,0.0,0.0113,0.0137,0.0252,0.04669999999999999,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.001988,0.0064,0.009538,0.005883,0.0021369999999999974,0.004583,0.005456,0.003997,0.0058,0.006127,0.00029,0.009647,0.000287,0.004505,0.001815,0.004984,0.000265,0.009895,0.004537,0.003381,0.004856,0.000725,0.009039,0.006415,0.004299,0.008914,0.004358,0.008193,0.00379,2.7e-05,0.009161,0.008321,55.99999999999995,55.99999999999997,55.99999999999986,55.99999999999996,56.00000000000001,56.00000000000004,56.000000000000014,56.000000000000014,55.99999999999994,56.000000000000064,55.999999999999936,55.99999999999996,55.999999999999936,55.999999999999865,55.99999999999977,55.99999999999979,55.99999999999974,55.99999999999973,55.999999999999815,55.99999999999984,55.99999999999973,55.999999999999744,55.99999999999986,55.999999999999815,0.0,4.490789488469916e-05,-0.002074132267545673,-0.0005114067614813852,-0.0006251790734499614,-0.0005755341939316186,0.001969833816201364,0.0005604032738669398,-0.001244517879789447,-0.0010175208344846381,-0.0018994085664019976,-0.001582672645457518,-0.0012611019217173675,-0.0032359862482170708,-0.004912648616444449,-0.0051860362522838,-0.005033110752436121,-0.004957040499864987,-0.004492865969563624,-0.0037424029869658594,-0.004945931378544821,-0.004980189129015981,-0.0032909798359792323,-0.0038158058907472323
0,0.07655000000000012,0.0,0.07655000000000012,0.0,0.4140246835370666,0.0,0.006575726062933352,0.0,0.3448995904,0.0,0.011399999999999999,0.0143,0.0217,0.058299999999999984,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.005449,0.006846,0.002634,0.002202,0.0005859999999999997,0.009961,0.005825,0.005362,0.00465,0.005048,0.006791,0.000257,0.001818,0.002913,0.006348,0.005089,0.006499,0.005569,0.008759,0.002301,0.00401,0.009985,0.008346,0.009811,0.006547,0.007193,0.003361,0.001081,0.00851,0.005938,0.005853,0.007166,56.000000000000554,56.000000000000526,56.00000000000229,56.00000000000062,56.00000000000013,55.999999999999886,56.000000000000206,56.000000000000206,56.000000000000696,55.99999999999969,55.99999999999925,55.99999999999946,55.99999999999943,55.99999999999953,56.00000000000013,55.99999999999993,55.99999999999996,55.99999999999998,55.999999999999815,55.99999999999971,56.000000000000014,56.0,55.99999999999966,56.000000000000966,0.0,0.00010100386095166422,-0.0025085779374641307,-0.0006129635044407577,-0.0005563294278212113,-0.0005947113129397904,0.001549447984479061,0.00029897528376055606,-0.0011864149122355137,-0.0008110462973868358,-0.0014351364640730153,-0.001046632023902258,-0.0003478582367240822,-0.002826917096676879,-0.004618453979577158,-0.00471862704178348,-0.0047220243277491655,-0.0047264265304101175,-0.003805833648808114,-0.003024015426137442,-0.00469056011532174,-0.00470292419973756,-0.0025694048261331605,-0.0038031681385030628
0,0.03518599999999992,0.0,0.03518599999999992,0.0,0.12806298499819307,0.0,0.004305844901805857,0.0,0.2194911701,0.0,0.0096,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005893,0.00776,0.001787,0.006311,0.009852999999999999,0.002132,0.001274,0.001153,0.002137,0.005479,0.00165,0.006773,0.007978,0.00707,0.000912,0.008347,0.002204,0.008429,0.005006,0.00071,0.00379,0.000733,0.001481,0.009392,0.004422,0.008306,0.004043,0.00312,0.002121,0.002315,0.004917,0.002734,24.000000000000007,24.0,24.00000000000001,24.000000000000007,24.00000000000001,24.00000000000001,24.000000000000036,24.000000000000036,24.000000000000018,24.000000000000014,24.000000000000018,24.000000000000018,24.00000000000002,24.00000000000002,24.00000000000003,24.000000000000032,24.00000000000002,24.00000000000002,24.00000000000002,24.000000000000018,24.000000000000018,24.00000000000003,24.000000000000014,24.00000000000002,0.0,1.6547680394838997e-05,-0.0019642742670782326,-0.0006938895674456426,-0.0005173483273525635,-0.001163937331752743,-0.002517882651304493,-0.002504386230789934,-0.0018971519193076048,-0.0016234434974824671,-0.0021163909705380363,-0.002062697804300198,-0.0022159798951498686,-0.0023906359632943058,-0.0027894422592141532,-0.002990023062133583,-0.0028591050615948974,-0.002793127808519644,-0.0027921575736856085,-0.002539203789689226,-0.0027949917019735307,-0.002820185499287505,-0.0024625086229511694,-0.00247058571642778
0,0.04363500000000241,0.0,0.04363500000000241,0.0,0.32353621094382795,0.0,0.041568640156196636,0.0,0.0712451489,0.0,0.0098,0.0128,0.025699999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5e-05,0.000321,0.008705,0.009054,0.007841,0.009333,0.00899,0.001786,0.009012,0.007437,0.001276,0.003967,0.008803,0.00454,0.003333,0.002437,0.008094,0.00229,0.009126,0.002289,0.002652,0.002652,0.003083,0.009704,0.004732,0.008972,0.004674,0.009582,0.003403,0.00703,0.00348,0.009802,39.99999999999996,39.99999999999997,39.99999999999994,40.0,39.999999999999964,39.99999999999997,40.0,40.00000000000001,40.00000000000003,39.99999999999997,39.99999999999996,39.999999999999964,39.99999999999995,39.999999999999915,39.99999999999985,39.99999999999986,39.999999999999815,39.999999999999815,39.99999999999987,39.999999999999886,39.99999999999982,39.999999999999815,39.99999999999989,39.999999999999886,0.0,0.00010995588505726734,-0.0017232817282338622,-9.863841428146172e-05,-0.00014996684706572322,-0.00025114908699935167,0.0032410379547847742,0.001180258422399886,-0.0010203055826579065,-0.0007931564991378048,-0.0019400637575388616,-0.0017420285545452143,-0.0021362371296010877,-0.0028169112387953464,-0.003469938784222415,-0.003706028740696801,-0.00365494071865513,-0.0036332232641400975,-0.0034018741791766657,-0.003135029849948066,-0.003580308391361899,-0.003609635691288157,-0.0029053173071045546,-0.0027950058789065753
