Iteration,"DAs_load
E_DAs_L","DAs_generation
E_DAs_G","DAs_demand_bid
b_t","DAs_supply_offer
o_t",EVs_Charge,EVs_Discharge,TCL_Power,SL_Power,Inflexible_loads,Solar_Power,Gen1,Gen2,Gen3,Gen4,Gen5,Gen6,Gen7,Gen8,Gen9,Gen10,CDA1_supply,CDA2_supply,CDA3_supply,CDA4_supply,CDA5_supply,CDA6_supply,CDA7_supply,CDA8_supply,CDA9_supply,CDA10_supply,CDA11_supply,CDA12_supply,CDA13_supply,CDA14_supply,CDA15_supply,CDA16_supply,CDA1_demand,CDA2_demand,CDA3_demand,CDA4_demand,CDA5_demand,CDA6_demand,CDA7_demand,CDA8_demand,CDA9_demand,CDA10_demand,CDA11_demand,CDA12_demand,CDA13_demand,CDA14_demand,CDA15_demand,CDA16_demand,Bus1_price,Bus2_price,Bus3_price,Bus4_price,Bus5_price,Bus6_price,Bus7_price,Bus8_price,Bus9_price,Bus10_price,Bus11_price,Bus12_price,Bus13_price,Bus14_price,Bus15_price,Bus16_price,Bus17_price,Bus18_price,Bus19_price,Bus20_price,Bus21_price,Bus22_price,Bus23_price,Bus24_price,Theta_bus_1,Theta_bus_2,Theta_bus_3,Theta_bus_4,Theta_bus_5,Theta_bus_6,Theta_bus_7,Theta_bus_8,Theta_bus_9,Theta_bus_10,Theta_bus_11,Theta_bus_12,Theta_bus_13,Theta_bus_14,Theta_bus_15,Theta_bus_16,Theta_bus_17,Theta_bus_18,Theta_bus_19,Theta_bus_20,Theta_bus_21,Theta_bus_22,Theta_bus_23,Theta_bus_24
0,0.022885999999999955,0.0,0.022885999999999955,0.0,0.023896952404585704,0.0,0.0,0.0277708,0.178625958,0.0014337104045859669,0.0087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.00025,0.003648,0.005291,0.002118,0.009232999999999998,0.005837,0.002767,0.008166,0.002957,0.00958,5.9e-05,0.001524,0.007622,0.003054,0.009619,0.009731,0.006394,0.006357,0.009961,0.004231,0.002498,0.004192,0.004236,0.002224,0.004024,0.001759,0.003804,0.000204,0.005359,0.0099,0.000913,0.001214,10.999999999999972,10.999999999999968,10.999999999999945,10.999999999999957,10.999999999999963,10.999999999999957,10.999999999999954,10.999999999999954,10.99999999999995,10.999999999999956,10.999999999999947,10.999999999999948,10.999999999999945,10.99999999999994,10.999999999999929,10.99999999999993,10.999999999999929,10.999999999999929,10.999999999999932,10.999999999999932,10.999999999999929,10.999999999999929,10.999999999999934,10.999999999999936,0.0,-4.979487138523314e-05,-0.0008307746451731278,-0.00032688501910421356,0.00041195814640411954,0.00022528075768515278,0.00024161713068158555,0.00033739607626558283,-0.0003191626307557169,0.00020581650228466248,-0.0003067949810563966,-0.00021094037404449496,-0.00034140862390900787,-0.0005302746712750634,-0.0012473131260024141,-0.0009202958737776489,-0.0011221938453800546,-0.0012234905407482407,-0.0005023635282474105,-0.00031653051221174094,-0.0012266280218295685,-0.0011855898748714423,-0.00030939231666380056,-0.001086356785959553
0,0.06580199999999979,0.0,0.06580199999999979,0.0,0.12262942322701567,0.0,0.0,0.22363509999999992,0.3131824368,0.0014269600270109205,0.0116,0.0092,0.03029999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002232,0.002095,0.008608,0.007299,0.008613,0.009347,0.007711,0.003052,0.004204,0.000502,0.007535,0.006695,0.002164,0.00609599999999999,0.005752,0.002393,0.00275,0.003702,0.009711,0.005393,0.004431,0.005228,3.5e-05,0.004603,0.001273,0.00518,0.003518,0.001262,0.001851,0.00621,0.00836,0.006089,39.99999999999996,39.99999999999997,40.00000000000006,39.999999999999986,39.99999999999994,39.999999999999936,40.0,39.99999999999997,40.0,39.99999999999993,39.99999999999994,39.99999999999996,39.99999999999995,39.99999999999993,39.999999999999936,39.999999999999936,39.99999999999992,39.99999999999992,39.99999999999993,39.99999999999993,39.99999999999993,39.99999999999993,39.99999999999993,39.999999999999986,0.0,2.5004260479546115e-05,-0.0023805290146901004,-0.00048762869859284485,-0.000202137226964612,-0.0004054826534497476,0.004723281704634109,0.002247242741054885,-0.0011188267250081246,-0.0008047376219690426,-0.0019432368786551407,-0.001789144109237377,-0.002069867700785729,-0.0028281722744172137,-0.005034986876466586,-0.004384819168815673,-0.004614307140626472,-0.004722337709117071,-0.003916653725353872,-0.0034575683572573438,-0.004820553445328413,-0.004739507503763294,-0.003162884547572925,-0.004009266944471523
0,0.0543810000000001,0.0,0.0543810000000001,0.0,0.0,0.01687167428124093,0.0,0.17869130000000003,0.3836635065,0.0016731322187581621,0.012,0.0087,0.0189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006767,0.009367,0.007207,0.003117,0.0005060000000000004,0.007162,0.00262,0.002276,0.006773,0.008483,0.009534,0.00218,0.007246,0.009476,0.009996,0.005508,0.007365,0.00267,0.000115,0.002012,0.005503,0.002043,0.006371,0.007953,0.009404,0.002492,0.008534,0.00564,0.004842,0.007401,0.009508,0.001584,40.00000000000038,40.00000000000034,40.00000000000078,40.00000000000017,40.00000000000016,40.000000000000036,40.0,40.0,40.00000000000004,39.99999999999994,39.99999999999977,39.99999999999976,39.99999999999953,39.999999999999744,39.99999999999979,39.999999999999716,39.99999999999967,39.99999999999969,39.99999999999969,39.999999999999666,39.999999999999716,39.9999999999997,39.99999999999966,40.00000000000017,0.0,8.160156421982685e-05,-0.001867140319673373,-0.0007996200455821433,-0.0007894362063554317,-0.000596789345565525,0.0004314415105868808,-0.0005562747907418971,-0.0016436268036735641,-0.0011378800319244771,-0.0021423294917864094,-0.0019332830007712807,-0.0021685718403931112,-0.002881735849917095,-0.004213308615092457,-0.0037072168556807625,-0.0038582897962224963,-0.003927413464220318,-0.0032657247457494377,-0.0028926278129177475,-0.0040186099252414505,-0.0039556109986572385,-0.0027307299354534377,-0.0033067161168353226
0,0.05332400000000015,0.0,0.05332400000000015,0.0,0.0,0.00939623820105324,0.0,0.11907700000000002,0.425056368,0.001497129798944818,0.0084,0.0084,0.0206,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.000869,0.006091,0.00537,0.006499,0.00836,0.003958,0.005517,0.001931,0.006155,0.008014,0.007475,0.007669,0.005246,0.00211,0.002695,0.000932,0.008922,0.00648,0.006817,0.009951,0.009993,0.002387,0.007412,0.000237,0.009028,0.004565,0.00419,0.006995,0.009766,0.002078,0.006723,0.005523,55.99999999999932,55.99999999999935,55.99999999999945,55.999999999999496,55.99999999999943,55.9999999999995,55.999999999999794,55.99999999999978,55.999999999999616,55.999999999999545,55.99999999999969,55.999999999999694,55.99999999999966,55.9999999999996,55.9999999999995,55.9999999999995,55.99999999999946,55.999999999999446,55.99999999999953,55.99999999999955,55.99999999999945,55.99999999999946,55.999999999999574,55.99999999999949,0.0,8.303794627637792e-05,-0.0014039900115340154,-0.0003366575553070063,1.78746353235729e-05,0.00024122185522964393,0.0029631406754692213,0.0017435728217260838,-0.0002970401111929899,0.00018990165132204274,-0.00039782713874495743,-0.00016619131524194132,0.000281713136731002,-0.0013402084136164571,-0.003251296885918219,-0.0026942711711209753,-0.0028892313887390582,-0.002980888695145091,-0.0021906445562779983,-0.0016719699147187432,-0.0030659178486914613,-0.0029964876568179893,-0.0013343852467896725,-0.0025374714721294774
0,0.07018200000000027,0.0,0.07018200000000027,0.0,0.0,0.012445201699996713,0.0,0.3052126,0.4090526017,0.0,0.0146,0.0115,0.030699999999999995,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.000298,0.007291,0.00641,0.005176,0.009264,0.003,9.7e-05,0.008644,0.005479,0.009879,0.006033,0.006072,0.001005,0.001571,0.007563,0.009129,0.004219,0.001711,0.002668,0.004381,0.00969,0.006717,0.004277,0.003283,0.003009,0.006676,0.005461,0.001678,0.00283,0.006604,0.000402,0.009923,40.00000000000504,40.000000000004505,39.999999999998835,39.99999999999941,40.00000000000492,40.000000000004746,40.0,40.000000000000036,39.99999999999525,40.00000000000481,39.99999999999987,39.9999999999999,39.999999999999844,39.99999999999973,39.99999999999946,39.99999999999954,39.999999999999474,39.99999999999946,39.99999999999961,39.999999999999666,39.99999999999945,39.99999999999946,39.9999999999997,39.999999999999226,0.0,8.874976826740312e-05,-0.002390216309701068,-0.0006862343448885802,-0.0005576922866548788,-0.0009949006071378838,0.003285557047847021,0.0015564504196049467,-0.0014088670278589559,-0.001095633549571388,-0.0022668101681430092,-0.002070353076014808,-0.00240521673256947,-0.003175044112997824,-0.005411871450440688,-0.004702461117352495,-0.005015383968092933,-0.005167213209573774,-0.004017919178393713,-0.0035694334612375077,-0.0052409277153089,-0.005152298707464807,-0.003313100142896458,-0.004244261314261042
0,0.054314999999999974,0.0,0.054314999999999974,0.0,0.0,0.0002576434999956901,0.0,0.14528100000000002,0.3981266435,0.0,0.014499999999999999,0.0126,0.021400000000000002,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.005054,0.003795,0.004348,0.002247,0.0016629999999999995,0.007519,0.008831,0.002791,0.002869,0.0095,0.002194,0.001145,0.002275,0.000751,0.006515,0.001175,0.002186,0.001634,0.001116,0.00121,0.008487,0.003162,0.000752,0.009669,4e-06,0.005955,0.002205,0.007479,0.001941,0.001738,0.004705,0.004614,39.999999999999964,39.99999999999997,40.0,39.99999999999996,39.99999999999997,39.99999999999998,40.0,39.99999999999997,39.99999999999994,39.999999999999986,40.0,39.99999999999999,40.00000000000001,40.00000000000004,40.00000000000008,40.0000000000001,40.00000000000006,40.00000000000005,40.000000000000064,40.000000000000036,40.00000000000006,40.00000000000006,40.00000000000002,40.00000000000006,0.0,5.754454274860477e-05,-0.002385692590575315,-0.0008472310523445752,-0.0009723468819380884,-0.0007926465234746634,0.0023923760512575315,0.0004703423297662749,-0.0017029706575809127,-0.0013386190600229515,-0.0025642083905773397,-0.002314857967218638,-0.002663419576521809,-0.0035359238503596922,-0.005013128761041522,-0.004514613665983268,-0.004702031884609423,-0.004791087023066403,-0.0040630086404469315,-0.00370797514005219,-0.004860263379469068,-0.004798085196423853,-0.0034735776859660893,-0.003997850391435632
0,0.08601100000000035,0.0,0.08601100000000035,0.0,0.0,0.001452722336663328,0.002035004036660599,0.4630310999999998,0.39649661830000005,0.0,0.0113,0.0137,0.0252,0.04669999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.001988,0.0064,0.009538,0.005883,0.002137000000000001,0.004583,0.005456,0.003997,0.0058,0.006127,0.00029,0.009647,0.000141,0.004505,0.001815,0.004984,0.000265,0.009895,0.004537,0.003381,0.004856,0.000725,0.009039,0.006415,0.004299,0.008914,0.004358,0.008193,0.001794,2.7e-05,0.009161,0.008321,56.00000000000068,56.0000000000007,56.0000000000005,56.000000000000746,56.000000000000796,56.00000000000086,56.00000000000095,56.00000000000095,56.00000000000079,56.00000000000091,56.00000000000085,56.000000000000874,56.00000000000084,56.00000000000076,56.000000000000625,56.00000000000064,56.000000000000576,56.000000000000576,56.00000000000068,56.00000000000071,56.00000000000058,56.00000000000057,56.00000000000074,56.00000000000058,0.0,5.3074850370559546e-05,-0.0023340588642742754,-0.00047856498075359347,-0.0005712759693362087,-0.0004899966051421533,0.0020512376841130813,0.0006418071417786574,-0.0011914777456118663,-0.000907753232838783,-0.0017333136038336263,-0.0014340865167070437,-0.0010840164302888336,-0.0029935843031726047,-0.005667610559397566,-0.004837234225977657,-0.0050714362092256025,-0.005177426419470552,-0.004186764270318746,-0.003473344684579012,-0.00533437312846675,-0.005231050209673481,-0.003042359279804412,-0.004379479198466659
0,0.0687741251980841,0.0,0.0687741251980841,0.0,0.33751265406322967,0.0,0.007227755017609764,0.0,0.3430008429,0.0,0.011399999999999999,0.0143,0.0217,0.04643012519808393,0.0,0.0,0.0,0.0,0.0,0.0,0.005449,0.006846,0.002634,0.002202,0.0005859999999999997,0.009961,0.005825,0.005362,0.00465,0.005048,0.006791,0.000257,0.002743,0.002913,0.006348,0.005089,0.006499,0.005569,0.008759,0.002301,0.00401,0.009985,0.008346,0.009811,0.006547,0.007193,0.003361,0.001081,0.005341,0.005938,0.005853,0.007166,55.99999999999932,55.99999999999935,55.99999999999952,55.99999999999952,55.99999999999943,55.9999999999995,55.99999999999987,55.99999999999987,55.99999999999965,55.999999999999545,55.999999999999694,55.99999999999973,55.99999999999966,55.999999999999545,55.99999999999932,55.999999999999346,55.99999999999926,55.999999999999254,55.99999999999942,55.999999999999474,55.99999999999927,55.99999999999927,55.99999999999952,55.9999999999994,0.0,0.00010316107700360019,-0.002577234835099829,-0.0006042886908357598,-0.0005420914854637831,-0.0005721174516288037,0.0015709499665644126,0.00032047726584590757,-0.0011724049143797875,-0.000782052331071859,-0.0013588729758366037,-0.001039775786237257,-0.0004852362533023433,-0.002508611343093165,-0.004817869297165073,-0.004062825087117756,-0.0043661760944661435,-0.004511642199130798,-0.003317184297329568,-0.0026803743366994115,-0.004605988630984629,-0.004511752601644136,-0.002305768334264552,-0.003952056559600178
0,0.046719999999999845,0.0,0.046719999999999845,0.0,0.25030724096227497,0.0,0.004861721137722385,0.0,0.2120310379,0.0,0.0096,0.0128,0.021599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005893,0.00776,0.001787,0.006311,0.009852999999999999,0.002132,0.001274,0.001153,0.002137,0.005479,0.00165,0.006773,0.005534,0.00707,0.000912,0.008347,0.002204,0.008429,0.005006,0.00071,0.00379,0.000733,0.001481,0.009392,0.004422,0.008306,0.004043,0.00312,0.009743,0.002315,0.004917,0.002734,40.00000000000006,40.0,40.000000000000966,39.999999999999446,40.00000000000006,40.00000000000004,40.0,39.999999999999545,39.999999999999005,40.00000000000007,39.99999999999964,39.999999999999616,39.999999999999645,39.99999999999974,39.99999999999997,39.999999999999886,39.999999999999886,39.99999999999989,39.999999999999815,39.99999999999976,39.999999999999915,39.999999999999915,39.99999999999973,40.000000000000355,0.0,3.305248960364082e-05,-0.0024895665739515255,-0.0006275187728541932,-0.00040841416569342085,-0.0009910722309700304,0.0009579002197237141,-0.0004369255004113804,-0.0017899617556626673,-0.0014016113440429919,-0.0022866174105726713,-0.0021637213959144162,-0.0024296458875088097,-0.002862462189850145,-0.004315164157652517,-0.003882390643530886,-0.003973611496490382,-0.004012102937174396,-0.003515754105459799,-0.0031163880244249077,-0.004110399481629041,-0.004056647677123358,-0.0029589136197389634,-0.0036097275197731218
0,0.03252399999999994,0.0,0.03252399999999994,0.0,0.1996724147314119,0.0,0.0551437935685869,0.0,0.0704237917,0.0,0.0098,0.0128,0.025699999999999997,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,6.5e-05,0.000321,0.008705,0.009054,0.007841,0.009333,0.00899,0.001786,0.009012,0.007437,0.001276,0.003967,0.001263,0.00454,0.003333,0.002437,0.008094,0.00229,0.009126,0.002289,0.002652,0.002652,0.003083,0.009704,0.004732,0.008972,0.004674,0.009582,0.006974,0.00703,0.00348,0.009802,39.999999999999915,39.99999999999993,39.999999999999844,39.99999999999995,39.99999999999995,39.99999999999997,40.0,39.999999999999986,39.99999999999997,39.999999999999986,39.999999999999936,40.00000000000013,39.999999999999986,39.999999999999844,39.9999999999997,39.999999999999716,39.99999999999963,39.999999999999645,39.99999999999979,39.99999999999985,39.99999999999966,39.99999999999965,39.999999999999886,39.99999999999976,0.0,0.00011370974674153645,-0.0018427544612334725,-8.354300908050297e-05,-0.00012519080934321093,-0.0002118325659680547,0.003278454451205522,0.001217674918820633,-0.000995926200676153,-0.0007427028882780632,-0.0018637198228847011,-0.001673732385122434,-0.0020548415052138932,-0.002705493541555416,-0.0038169497010370756,-0.0035457052806002693,-0.003672556642241619,-0.0037345215093419113,-0.0032611775092516726,-0.003011359817227291,-0.0037588518650132916,-0.0037249415479668393,-0.0027910412857202046,-0.0030540928343768814
0,0.015630000000001316,0.0,0.015630000000001316,0.0,0.0,0.0,0.08176074840001314,0.0,0.0745392516,0.0,0.012199999999999999,0.0149,0.0232,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.006981,0.002677,0.006389,0.000709,0.004229999999999999,0.008793,0.008607,0.002655,0.001697,0.002592,0.00027,0.00076,0.004909,0.009239,0.008577,0.003836,0.008058,0.003155,0.002984,0.008596,0.00455,0.008809,0.007961,0.009625,0.00796,0.004747,0.006223,0.00715,0.008685,0.006874,0.006701,0.005513,39.99999999999995,39.99999999999996,39.99999999999994,39.99999999999998,39.999999999999964,39.99999999999997,40.0,39.99999999999999,40.0,39.99999999999998,39.99999999999997,40.000000000000064,40.0,39.999999999999915,39.99999999999985,39.99999999999986,39.999999999999815,39.999999999999815,39.999999999999886,39.99999999999992,39.99999999999982,39.999999999999815,39.99999999999994,39.999999999999886,0.0,1.1602558319765273e-05,-0.0013213357422803083,-0.0012819180831722175,-0.0005490002771233877,-0.0008264676199799222,0.0017649243065807202,0.00021016274334314432,-0.0014653121693911962,-0.001087897248951236,-0.0017778447016242017,-0.0016593791075988802,-0.0019060957092558472,-0.002174289723227598,-0.0024352846899452427,-0.00234751394218349,-0.002348173589858505,-0.002346291197168909,-0.0022073992980980927,-0.002123929799548742,-0.0023757715937360825,-0.0023649267632659876,-0.002059095236847331,-0.002004839115616115
0,0.052927,0.0,0.052927,0.0,0.32667973823597296,0.0,0.13147092746402714,0.0,0.07111933429999999,0.0,0.0141,0.0085,0.026299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001555,0.009429,0.001528,0.00669,0.009954,0.001577,0.002101,0.004346,0.005155,0.006377,0.005644,0.006272,0.005741,0.006251,0.006937,0.005082,0.003403,0.00211,0.00609,0.00238,0.009573,0.003695,0.008989,0.001084,0.000848,0.002472,0.00394,0.006906,0.008727,0.007878,0.003298,0.009219,40.00000000000019,40.0000000000002,40.00000000000014,40.00000000000023,40.0000000000002,40.0000000000002,40.0,40.000000000000234,40.000000000000256,40.0000000000002,40.00000000000018,40.000000000000185,40.00000000000017,40.000000000000135,40.00000000000008,40.000000000000085,40.000000000000036,40.00000000000004,40.0000000000001,40.00000000000011,40.00000000000005,40.00000000000006,40.000000000000114,40.00000000000011,0.0,8.652217793497472e-05,-0.0026731277145208873,-0.0005374542944539183,-0.0005726326007976899,-0.0009981933343620852,0.0018989547168559219,0.00063329039304615,-0.0015266403187939263,-0.0012019158017635256,-0.0023168117674119163,-0.002118828432970415,-0.00241659898022161,-0.0031958460665959037,-0.004907743138227279,-0.004383884495221075,-0.004588343649516373,-0.0046860062443278075,-0.0038874211241881123,-0.003530600790068621,-0.004754679948635009,-0.004689316925534986,-0.0032873998949522285,-0.004044256241921731
0,0.046429000000001885,0.0,0.046429000000001885,0.0,0.2176221301076957,0.0,0.17859253939232417,0.0,0.0680753305,0.0,0.0104,0.0092,0.030699999999999998,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.003366,0.003147,0.005394,0.001323,0.007184,0.007035,0.001028,0.003137,0.003352,0.005213,0.006427,0.007725,0.004405,0.009337,0.009452,0.00864,0.009572,0.008764,0.007625,0.002142,0.005558,0.008337,0.002495,0.007285,0.006329,0.007658,0.000271,0.001019,0.004694,0.006612,0.002882,0.008793,39.99999999999998,39.99999999999998,40.000000000000114,39.99999999999998,39.99999999999996,39.99999999999996,40.0,39.99999999999997,39.99999999999998,39.99999999999995,40.00000000000005,39.99999999999994,39.99999999999997,40.000000000000206,40.000000000000384,40.00000000000043,40.00000000000035,40.00000000000035,40.000000000000185,39.99999999999996,40.000000000000355,40.000000000000355,39.999999999999844,40.000000000000284,0.0,1.2631533905741051e-05,-0.001169672558739725,-0.00024276999895540556,1.2010219479888896e-05,-0.0001584102204299472,0.003871313702929927,0.0019653192058182913,-0.0003609278571236609,-0.00012838650989853,-0.0006043170300581749,-0.0005313906734610121,-0.0005705951885913857,-0.0009985531835081962,-0.002446075222718548,-0.0019466006033666157,-0.0020870732185566407,-0.0021506090850892537,-0.001508809835346436,-0.0012623884506972425,-0.0022452275722141396,-0.002183079702348938,-0.001124718157790961,-0.0019528552426437927
