Iteration,F_min_DAo,F_max_DAo,F_min_DAb,F_max_DAb,F_min_g_1,F_max_g_1,F_min_g_2,F_max_g_2,F_min_g_3,F_max_g_3,F_min_g_4,F_max_g_4,F_min_g_5,F_max_g_5,F_min_g_6,F_max_g_6,F_min_g_7,F_max_g_7,F_min_g_8,F_max_g_8,F_min_g_9,F_max_g_9,F_min_g_10,F_max_g_10,F_min_do_1,F_max_do_1,F_min_do_2,F_max_do_2,F_min_do_3,F_max_do_3,F_min_do_4,F_max_do_4,F_min_do_5,F_max_do_5,F_min_do_6,F_max_do_6,F_min_do_7,F_max_do_7,F_min_do_8,F_max_do_8,F_min_do_9,F_max_do_9,F_min_do_10,F_max_do_10,F_min_do_11,F_max_do_11,F_min_do_12,F_max_do_12,F_min_do_13,F_max_do_13,F_min_do_14,F_max_do_14,F_min_do_15,F_max_do_15,F_min_do_16,F_max_do_16,F_min_db_1,F_max_db_1,F_min_db_2,F_max_db_2,F_min_db_3,F_max_db_3,F_min_db_4,F_max_db_4,F_min_db_5,F_max_db_5,F_min_db_6,F_max_db_6,F_min_db_7,F_max_db_7,F_min_db_8,F_max_db_8,F_min_db_9,F_max_db_9,F_min_db_10,F_max_db_10,F_min_db_11,F_max_db_11,F_min_db_12,F_max_db_12,F_min_db_13,F_max_db_13,F_min_db_14,F_max_db_14,F_min_db_15,F_max_db_15,F_min_db_16,F_max_db_16,F_min_l_1,F_max_l_1,F_min_l_2,F_max_l_2,F_min_l_3,F_max_l_3,F_min_l_4,F_max_l_4,F_min_l_5,F_max_l_5,F_min_l_6,F_max_l_6,F_min_l_7,F_max_l_7,F_min_l_8,F_max_l_8,F_min_l_9,F_max_l_9,F_min_l_10,F_max_l_10,F_min_l_11,F_max_l_11,F_min_l_12,F_max_l_12,F_min_l_13,F_max_l_13,F_min_l_14,F_max_l_14,F_min_l_15,F_max_l_15,F_min_l_16,F_max_l_16,F_min_l_17,F_max_l_17,F_min_l_18,F_max_l_18,F_min_l_19,F_max_l_19,F_min_l_20,F_max_l_20,F_min_l_21,F_max_l_21,F_min_l_22,F_max_l_22,F_min_l_23,F_max_l_23,F_min_l_24,F_max_l_24,F_min_l_25,F_max_l_25,F_min_l_26,F_max_l_26,F_min_l_27,F_max_l_27,F_min_l_28,F_max_l_28,F_min_l_29,F_max_l_29,F_min_l_30,F_max_l_30,F_min_l_31,F_max_l_31,F_min_l_32,F_max_l_32,F_min_l_33,F_max_l_33,F_min_l_34,F_max_l_34
0,0.0,12.999999999977305,0.0,83.0000000000227,0.0,16.00000000001907,0.0,0.0,16.000000000026656,0.0,32.0000000000076,0.0,48.0000000000001,0.0,63.999999999980034,0.0,79.9999999999904,0.0,95.99999999999343,0.0,111.99999999999095,0.0,127.99999999995421,0.0,0.0,13.000000000019071,0.0,23.000000000009095,0.0,18.999999999993438,0.0,12.999999999998028,0.0,21.999999999999954,0.0,12.999999999998316,0.0,21.99999999997235,0.0,22.999999999971394,0.0,21.999999999971173,0.0,16.999999999992436,0.0,15.999999999999957,0.0,17.999999999999904,0.0,22.000000000019963,0.0,19.000000000009607,0.0,21.000000000076774,0.0,22.000000000056804,0.0,79.99999999998093,0.0,55.9999999999881,0.0,78.00000000000006,0.0,66.00000000000198,0.0,51.00000000000004,0.0,48.000000000001684,0.0,62.00000000002666,0.0,69.00000000002393,0.0,57.000000000013465,0.0,78.00000000000003,0.0,59.9999999999999,0.0,76.0000000000001,0.0,49.999999999978144,0.0,78.9999999999904,0.0,67.99999999992323,0.0,47.99999999993944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,32.999999999999986,0.0,61.000000000000014,0.0,31.99999999999997,0.0,15.999999999999943,0.0,0.0,16.000000000028784,0.0,32.0000000002583,0.0,48.000000000000064,0.0,64.00000000000867,0.0,80.00000000006995,0.0,96.0,0.0,112.00000000000762,0.0,0.0,27.99999999999997,0.0,34.99999999999998,0.0,28.000000000002075,0.0,35.00000000000352,0.0,36.99999999999998,0.0,37.999999999992276,0.0,32.0,0.0,34.99999999999289,0.0,27.999999999999993,0.0,28.999999999971216,0.0,31.000000000004057,0.0,28.99999999974238,0.0,32.999999999999936,0.0,29.99999999999399,0.0,29.99999999999997,0.0,39.0,0.0,44.00000000000003,0.0,69.0,0.0,41.999999999997925,0.0,69.99999999999648,0.0,69.0,0.0,45.00000000000528,0.0,68.0,0.0,49.000000000003176,0.0,69.0,0.0,63.000000000028784,0.0,57.99999999999594,0.0,58.00000000025433,0.0,37.000000000000064,0.0,64.00000000000009,0.0,64.00000000000003,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0000000000000515,0.0,0.0,92.00000000000006,0.0,3.0,13.000000000001055,0.0,29.0,0.0,45.00000000000004,0.0,60.99999999998969,0.0,76.99999999999514,0.0,92.99999999999753,0.0,108.99999999999,0.0,124.9999999999972,0.0,141.00000000000523,0.0,0.0,10.0,0.0,2.999999999999943,0.0,5.000000000003817,0.0,0.9999999999999449,0.0,9.999999999999975,0.0,2.9999999999999467,0.0,9.0,0.0,7.99999999999995,0.0,8.999999999999948,0.0,8.99999999999996,0.0,0.9999999999977565,0.0,6.000000000010312,0.0,5.000000000003672,0.0,7.000000000002476,0.0,0.0,0.0,7.999999999997623,0.0,91.0,0.0,88.00000000000006,0.0,80.99999999999618,0.0,79.00000000000006,0.0,97.00000000000003,0.0,87.00000000000006,0.0,68.0,0.0,70.00000000000006,0.0,69.00000000000006,0.0,85.0,0.0,81.0000000000011,0.0,97.99999999998968,0.0,89.99999999999515,0.0,90.99999999999753,0.0,80.00000000000004,0.0,77.0000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,948.9999999999999,1000.0,0.0,33.000000000065704,0.0,47.99999999998879,0.0,31.999999999983018,0.0,15.99999999999893,0.0,0.0,15.999999999965837,0.0,32.0,0.0,48.00000000000011,0.0,64.0000000000001,0.0,80.00000000002676,0.0,96.00000000012662,0.0,0.0,45.99999999999639,0.0,54.99999999998733,0.0,53.9999999999958,0.0,48.99999999994177,0.0,55.0,0.0,45.99999999908969,0.0,44.999999999998934,0.0,52.99999999998456,0.0,47.99999999965471,0.0,47.99999999988994,0.0,49.000000000093735,0.0,50.00000000003416,0.0,44.99999999999989,0.0,48.99999999999989,0.0,48.99999999994597,0.0,52.99999999989919,0.0,49.0000000000036,0.0,36.99999999999999,0.0,36.0000000000042,0.0,23.000000000051003,0.0,46.0,0.0,42.000000000288495,0.0,35.00000000000107,0.0,27.000000000007304,0.0,42.00000000034529,0.0,24.000000000110063,0.0,14.999999999906265,0.0,13.999999999965837,0.0,52.0,0.0,46.0,0.0,25.00000000005403,0.0,36.00000000010081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,32.000000000000476,0.0,31.999999999999524,0.0,31.999999999999986,0.0,15.999999999999183,0.0,0.0,16.0,0.0,32.00000000000088,0.0,48.00000000001176,0.0,63.99999999999911,0.0,79.9999999999853,0.0,95.99999999993246,0.0,112.0,0.0,0.0,27.999999999999986,0.0,29.999999999999183,0.0,32.00000000000009,0.0,28.999999999999986,0.0,34.99999999999998,0.0,32.999999999999446,0.0,36.0,0.0,31.00000000000003,0.0,31.999999999999986,0.0,28.000000000005322,0.0,37.999999999995076,0.0,36.99999999999912,0.0,32.99999999998824,0.0,31.00000000001286,0.0,37.999999999994536,0.0,30.0,0.0,52.0,0.0,35.00000000000082,0.0,38.999999999999915,0.0,58.000000000000014,0.0,54.0,0.0,63.00000000000038,0.0,35.0,0.0,50.99999999999998,0.0,32.0,0.0,41.99999999999468,0.0,56.000000000004924,0.0,35.00000000000088,0.0,64.00000000001177,0.0,64.99999999998572,0.0,59.000000000005464,0.0,32.99999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,35.00000000004855,0.0,43.99999999995145,0.0,31.999999999999957,0.0,15.999999999998366,0.0,0.0,16.00000000000619,0.0,32.00000000000015,0.0,48.0,0.0,63.999999999994834,0.0,80.0,0.0,95.9999999999958,0.0,112.00000000001123,0.0,0.0,31.999999999999957,0.0,33.999999999998366,0.0,37.99999999999677,0.0,33.99999999996284,0.0,32.0,0.0,34.99999999999961,0.0,29.0,0.0,35.00000000000372,0.0,33.99999999999584,0.0,31.999999999993683,0.0,27.999999999975273,0.0,28.99999999999985,0.0,28.00000000000025,0.0,30.000000000005166,0.0,36.99999999999989,0.0,38.99999999999958,0.0,34.0,0.0,57.000000000001634,0.0,45.00000000000323,0.0,34.00000000003539,0.0,59.0,0.0,63.00000000000039,0.0,66.99999999999983,0.0,60.99999999999259,0.0,56.0,0.0,68.00000000000004,0.0,33.00000000002473,0.0,31.00000000000015,0.0,30.999999999999474,0.0,30.999999999994827,0.0,60.0,0.0,51.00000000000042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,52.0000000000088,0.0,38.99999999997922,0.0,47.999999999997584,0.0,32.00000000000116,0.0,15.999999999998833,0.0,0.0,15.999999999999524,0.0,32.000000000009635,0.0,48.0,0.0,64.00000000001387,0.0,79.99999999999939,0.0,96.00000000004201,0.0,0.0,50.999999999997584,0.0,44.00000000000116,0.0,53.0,0.0,54.00000000000536,0.0,53.99999999998962,0.0,55.0,0.0,44.9999999999984,0.0,52.999999999999375,0.0,46.99999999999668,0.0,53.99999999999909,0.0,54.0000000000105,0.0,48.000000000000476,0.0,54.999999999990976,0.0,46.0,0.0,44.0,0.0,45.0,0.0,39.0,0.0,19.999999999998842,0.0,19.99999999999956,0.0,43.99999999999464,0.0,51.0000000000071,0.0,53.0,0.0,23.000000000001158,0.0,26.000000000000618,0.0,36.99999999999999,0.0,22.000000000000455,0.0,38.9999999999895,0.0,29.999999999999524,0.0,54.0,0.0,38.0,0.0,54.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,48.9999999999995,0.0,52.0000000000005,0.0,48.00000000000186,0.0,31.99999999999956,0.0,15.999999999994614,0.0,0.0,16.00000000000057,0.0,32.0,0.0,48.00000000000059,0.0,64.00000000000023,0.0,79.99999999999955,0.0,96.00000000000006,0.0,0.0,52.00000000000186,0.0,52.99999999999956,0.0,51.99999999999998,0.0,45.000000000000846,0.0,54.00000000000071,0.0,43.99999999999952,0.0,45.999999999993776,0.0,53.999999999994735,0.0,45.999999999996966,0.0,53.999999999999545,0.0,44.999999999999474,0.0,53.99999999999943,0.0,50.999999999999446,0.0,44.99999999999909,0.0,44.999999999999424,0.0,53.99999999999959,0.0,15.999999999998138,0.0,29.00000000000044,0.0,22.999999999999986,0.0,41.999999999999154,0.0,48.99999999999929,0.0,24.0,0.0,36.000000000005386,0.0,28.000000000003343,0.0,29.000000000000497,0.0,30.000000000000455,0.0,46.0,0.0,27.0,0.0,46.0,0.0,43.999999999999716,0.0,25.0,0.0,21.000000000000412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,16.0,0.0,49.0,0.0,16.0,0.0,0.0,16.00000000000912,0.0,31.999999999999606,0.0,47.999999999852065,0.0,63.999999999987274,0.0,79.99999999971742,0.0,95.99999999963731,0.0,111.9999999997029,0.0,127.99999999999953,0.0,0.0,14.0,0.0,21.99999999999295,0.0,13.000000000055099,0.0,19.999999999993925,0.0,20.0,0.0,17.99999999999428,0.0,22.99999999998992,0.0,12.999999999987601,0.0,21.99999999998581,0.0,18.0,0.0,12.999999999963826,0.0,22.00000000014794,0.0,14.000000000011259,0.0,13.00000000028258,0.0,23.00000000000262,0.0,19.0,0.0,73.0,0.0,73.00000000000155,0.0,61.99999999994362,0.0,86.00000000000607,0.0,48.0,0.0,69.00000000000571,0.0,65.00000000000912,0.0,54.00000000000612,0.0,74.0,0.0,48.999999999999616,0.0,69.0000000000265,0.0,54.999999999852065,0.0,81.99999999998728,0.0,47.99999999971742,0.0,53.999999999997385,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,37.99999999999998,0.0,30.00000000000002,0.0,31.99999999996934,0.0,15.999999999997215,0.0,0.0,16.00000000000026,0.0,31.99999999996762,0.0,47.999999999919986,0.0,64.00000000001516,0.0,80.00000000000011,0.0,96.00000000000013,0.0,112.00000000001353,0.0,0.0,33.99999999996934,0.0,34.999999999997215,0.0,27.999999999998188,0.0,32.000000000006175,0.0,30.99999999998547,0.0,35.999999999997236,0.0,38.999999999998224,0.0,38.999999999991914,0.0,32.00000000001138,0.0,30.0,0.0,31.0,0.0,38.00000000002948,0.0,35.00000000007567,0.0,30.999999999992973,0.0,38.00000000003515,0.0,31.999999999993463,0.0,31.00000000001736,0.0,67.00000000000279,0.0,42.00000000000181,0.0,48.99999999999383,0.0,58.00000000001453,0.0,53.00000000000276,0.0,55.0,0.0,39.00000000000247,0.0,68.99999999998862,0.0,59.99999999999977,0.0,45.0,0.0,64.999999999967,0.0,44.99999999992433,0.0,70.00000000000011,0.0,33.99999999996485,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
