set N :=  1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ;

set M :=  1 2 3 4 5 6 7 8 9 10 11 12 ;

set T :=  1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 ;

param arrival := 
    1 10
    2 9
    3 8
    4 11
    5 6
    6 14
    7 8
    8 11
    9 13
    10 8
    11 9
    12 10
    13 11
    14 7
    15 8
    16 8
    17 6
    18 10
    19 10
    20 7
 ;

param depart := 
    1 24
    2 17
    3 21
    4 16
    5 21
    6 18
    7 18
    8 20
    9 22
    10 23
    11 21
    12 19
    13 17
    14 19
    15 21
    16 20
    17 18
    18 18
    19 19
    20 19
 ;

param demand := 
    1 3
    2 12
    3 14
    4 65
    5 7
    6 29
    7 21
    8 34
    9 16
    10 22
    11 15
    12 32
    13 16
    14 16
    15 10
    16 16
    17 21
    18 27
    19 13
    20 59
 ;

param installed_chargers := 
 1 4
 2 4
 3 4
 4 4
 5 4
 6 4
 7 8
 8 8
 9 8
 10 8
 11 19
 12 19
 ;

param installed_cost := 
 1 1000
 2 1000
 3 1000
 4 1000
 5 1000
 6 1000
 7 1500
 8 1500
 9 1500
 10 1500
 11 2200
 12 2200
 ;

param POWER := 
    1 1 4
    2 1 4
    3 1 4
    4 1 4
    5 1 4
    6 1 4
    7 1 4
    8 1 4
    9 1 4
    10 1 4
    11 1 4
    12 1 4
    13 1 4
    14 1 4
    15 1 4
    16 1 4
    17 1 4
    18 1 4
    19 1 4
    20 1 4
    1 2 4
    2 2 4
    3 2 4
    4 2 4
    5 2 4
    6 2 4
    7 2 4
    8 2 4
    9 2 4
    10 2 4
    11 2 4
    12 2 4
    13 2 4
    14 2 4
    15 2 4
    16 2 4
    17 2 4
    18 2 4
    19 2 4
    20 2 4
    1 3 4
    2 3 4
    3 3 4
    4 3 4
    5 3 4
    6 3 4
    7 3 4
    8 3 4
    9 3 4
    10 3 4
    11 3 4
    12 3 4
    13 3 4
    14 3 4
    15 3 4
    16 3 4
    17 3 4
    18 3 4
    19 3 4
    20 3 4
    1 4 4
    2 4 4
    3 4 4
    4 4 4
    5 4 4
    6 4 4
    7 4 4
    8 4 4
    9 4 4
    10 4 4
    11 4 4
    12 4 4
    13 4 4
    14 4 4
    15 4 4
    16 4 4
    17 4 4
    18 4 4
    19 4 4
    20 4 4
    1 5 4
    2 5 4
    3 5 4
    4 5 4
    5 5 4
    6 5 4
    7 5 4
    8 5 4
    9 5 4
    10 5 4
    11 5 4
    12 5 4
    13 5 4
    14 5 4
    15 5 4
    16 5 4
    17 5 4
    18 5 4
    19 5 4
    20 5 4
    1 6 4
    2 6 4
    3 6 4
    4 6 4
    5 6 4
    6 6 4
    7 6 4
    8 6 4
    9 6 4
    10 6 4
    11 6 4
    12 6 4
    13 6 4
    14 6 4
    15 6 4
    16 6 4
    17 6 4
    18 6 4
    19 6 4
    20 6 4
    1 7 8
    2 7 8
    3 7 8
    4 7 8
    5 7 8
    6 7 8
    7 7 8
    8 7 8
    9 7 8
    10 7 8
    11 7 8
    12 7 8
    13 7 8
    14 7 8
    15 7 8
    16 7 8
    17 7 8
    18 7 8
    19 7 8
    20 7 8
    1 8 8
    2 8 8
    3 8 8
    4 8 8
    5 8 8
    6 8 8
    7 8 8
    8 8 8
    9 8 8
    10 8 8
    11 8 8
    12 8 8
    13 8 8
    14 8 8
    15 8 8
    16 8 8
    17 8 8
    18 8 8
    19 8 8
    20 8 8
    1 9 8
    2 9 8
    3 9 8
    4 9 8
    5 9 8
    6 9 8
    7 9 8
    8 9 8
    9 9 8
    10 9 8
    11 9 8
    12 9 8
    13 9 8
    14 9 8
    15 9 8
    16 9 8
    17 9 8
    18 9 8
    19 9 8
    20 9 8
    1 10 8
    2 10 8
    3 10 8
    4 10 8
    5 10 8
    6 10 8
    7 10 8
    8 10 8
    9 10 8
    10 10 8
    11 10 8
    12 10 8
    13 10 8
    14 10 8
    15 10 8
    16 10 8
    17 10 8
    18 10 8
    19 10 8
    20 10 8
    1 11 19
    2 11 19
    3 11 19
    4 11 19
    5 11 19
    6 11 19
    7 11 19
    8 11 19
    9 11 8
    10 11 19
    11 11 19
    12 11 19
    13 11 8
    14 11 8
    15 11 8
    16 11 8
    17 11 19
    18 11 19
    19 11 19
    20 11 19
    1 12 19
    2 12 19
    3 12 19
    4 12 19
    5 12 19
    6 12 19
    7 12 19
    8 12 19
    9 12 8
    10 12 19
    11 12 19
    12 12 19
    13 12 8
    14 12 8
    15 12 8
    16 12 8
    17 12 19
    18 12 19
    19 12 19
    20 12 19
 ;

