set N :=  1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 ;

set M :=  1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ;

set T :=  1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 ;

param arrival := 
    1 10
    2 7
    3 6
    4 8
    5 12
    6 11
    7 8
    8 8
    9 12
    10 9
    11 8
    12 7
    13 12
    14 8
    15 10
    16 10
    17 8
    18 11
    19 12
    20 11
    21 10
    22 10
    23 7
    24 11
    25 9
    26 10
    27 9
    28 5
    29 11
    30 4
    31 9
    32 11
    33 7
    34 4
    35 10
    36 9
    37 7
    38 10
    39 9
    40 7
    41 9
    42 12
    43 8
    44 7
    45 9
    46 8
    47 9
    48 10
    49 11
    50 9
    51 6
    52 8
    53 10
    54 7
    55 10
    56 7
    57 12
    58 11
    59 11
    60 8
    61 5
    62 7
    63 8
    64 5
    65 14
    66 9
    67 6
    68 6
    69 9
    70 7
    71 7
    72 8
    73 6
    74 7
    75 8
 ;

param depart := 
    1 18
    2 21
    3 17
    4 19
    5 19
    6 20
    7 17
    8 21
    9 17
    10 21
    11 22
    12 20
    13 18
    14 21
    15 21
    16 19
    17 20
    18 20
    19 22
    20 18
    21 21
    22 21
    23 22
    24 19
    25 20
    26 19
    27 17
    28 22
    29 22
    30 19
    31 17
    32 17
    33 21
    34 22
    35 21
    36 20
    37 22
    38 19
    39 18
    40 22
    41 21
    42 22
    43 18
    44 21
    45 22
    46 18
    47 20
    48 22
    49 20
    50 23
    51 21
    52 22
    53 18
    54 20
    55 18
    56 19
    57 21
    58 21
    59 19
    60 18
    61 17
    62 17
    63 19
    64 20
    65 21
    66 20
    67 23
    68 21
    69 20
    70 19
    71 17
    72 21
    73 16
    74 18
    75 18
 ;

param demand := 
    1 16
    2 32
    3 50
    4 24
    5 64
    6 20
    7 6
    8 43
    9 16
    10 16
    11 13
    12 12
    13 22
    14 16
    15 16
    16 16
    17 17
    18 7
    19 16
    20 6
    21 24
    22 33
    23 3
    24 9
    25 15
    26 9
    27 19
    28 35
    29 13
    30 21
    31 37
    32 16
    33 10
    34 16
    35 19
    36 3
    37 12
    38 15
    39 14
    40 16
    41 21
    42 17
    43 21
    44 39
    45 17
    46 10
    47 16
    48 9
    49 12
    50 16
    51 16
    52 14
    53 24
    54 48
    55 10
    56 10
    57 15
    58 14
    59 42
    60 4
    61 24
    62 21
    63 36
    64 16
    65 23
    66 21
    67 10
    68 14
    69 15
    70 18
    71 27
    72 20
    73 29
    74 11
    75 16
 ;

param installed_chargers := 
 1 4
 2 4
 3 8
 4 8
 5 8
 6 8
 7 8
 8 8
 9 8
 10 19
 11 19
 12 19
 13 19
 14 19
 15 19
 ;

param installed_cost := 
 1 1000
 2 1000
 3 1500
 4 1500
 5 1500
 6 1500
 7 1500
 8 1500
 9 1500
 10 2200
 11 2200
 12 2200
 13 2200
 14 2200
 15 2200
 ;

param POWER := 
    1 1 4
    2 1 4
    3 1 4
    4 1 4
    5 1 4
    6 1 4
    7 1 4
    8 1 4
    9 1 4
    10 1 4
    11 1 4
    12 1 4
    13 1 4
    14 1 4
    15 1 4
    16 1 4
    17 1 4
    18 1 4
    19 1 4
    20 1 4
    21 1 4
    22 1 4
    23 1 4
    24 1 4
    25 1 4
    26 1 4
    27 1 4
    28 1 4
    29 1 4
    30 1 4
    31 1 4
    32 1 4
    33 1 4
    34 1 4
    35 1 4
    36 1 4
    37 1 4
    38 1 4
    39 1 4
    40 1 4
    41 1 4
    42 1 4
    43 1 4
    44 1 4
    45 1 4
    46 1 4
    47 1 4
    48 1 4
    49 1 4
    50 1 4
    51 1 4
    52 1 4
    53 1 4
    54 1 4
    55 1 4
    56 1 4
    57 1 4
    58 1 4
    59 1 4
    60 1 4
    61 1 4
    62 1 4
    63 1 4
    64 1 4
    65 1 4
    66 1 4
    67 1 4
    68 1 4
    69 1 4
    70 1 4
    71 1 4
    72 1 4
    73 1 4
    74 1 4
    75 1 4
    1 2 4
    2 2 4
    3 2 4
    4 2 4
    5 2 4
    6 2 4
    7 2 4
    8 2 4
    9 2 4
    10 2 4
    11 2 4
    12 2 4
    13 2 4
    14 2 4
    15 2 4
    16 2 4
    17 2 4
    18 2 4
    19 2 4
    20 2 4
    21 2 4
    22 2 4
    23 2 4
    24 2 4
    25 2 4
    26 2 4
    27 2 4
    28 2 4
    29 2 4
    30 2 4
    31 2 4
    32 2 4
    33 2 4
    34 2 4
    35 2 4
    36 2 4
    37 2 4
    38 2 4
    39 2 4
    40 2 4
    41 2 4
    42 2 4
    43 2 4
    44 2 4
    45 2 4
    46 2 4
    47 2 4
    48 2 4
    49 2 4
    50 2 4
    51 2 4
    52 2 4
    53 2 4
    54 2 4
    55 2 4
    56 2 4
    57 2 4
    58 2 4
    59 2 4
    60 2 4
    61 2 4
    62 2 4
    63 2 4
    64 2 4
    65 2 4
    66 2 4
    67 2 4
    68 2 4
    69 2 4
    70 2 4
    71 2 4
    72 2 4
    73 2 4
    74 2 4
    75 2 4
    1 3 8
    2 3 8
    3 3 8
    4 3 8
    5 3 8
    6 3 8
    7 3 8
    8 3 8
    9 3 8
    10 3 8
    11 3 8
    12 3 8
    13 3 8
    14 3 8
    15 3 8
    16 3 8
    17 3 8
    18 3 8
    19 3 8
    20 3 8
    21 3 8
    22 3 8
    23 3 8
    24 3 8
    25 3 8
    26 3 8
    27 3 8
    28 3 8
    29 3 8
    30 3 8
    31 3 8
    32 3 8
