NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads1,SL_loads2,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
3,Sedan,20,29,6.0,7,10.785,6.0,22.8,18.0,10.783,0,29,39,44.23,2.28,4.79,0.96,0.99,20,21
4,Small,21,30,4.0,7,8.748,4.0,15.2,12.0,5.938,0,21,23,37.27,2.81,4.75,1.15,0.99,20,21
4,SUV,20,32,13.5,3,6.317,13.5,51.3,40.5,86.377,0,20,23,10.32,2.57,4.66,1.04,0.963,20,22
1,Small,19,31,6.0,3,16.148,4.0,15.2,10.0,3.045,0,19,23,35.14,3.52,4.64,1.02,0.992,21,21
2,Truck,24,30,17.5,7,9.351,17.5,66.5,52.5,10.783,0,30,39,33.84,3.34,4.66,0.92,0.991,21,22
5,Small,18,30,4.0,3,6.573,4.0,15.2,12.0,83.097,0,30,39,26.35,0.51,4.79,1.25,0.928,20,22
1,Small,16,32,5.0,7,13.81,4.0,15.2,11.0,57.822,0,29,32,16.82,3.23,4.74,1.16,0.982,21,22
1,Sedan,21,35,6.0,3,9.824,6.0,22.8,18.0,15.242,0,21,23,44.58,2.9,4.73,1.19,0.992,21,21
5,Sedan,21,33,6.0,3,5.547,6.0,22.8,18.0,83.097,0,33,39,43.75,2.89,4.75,1.21,0.992,20,22
1,Small,19,33,4.0,7,7.136,4.0,15.2,12.0,15.242,0,19,23,38.28,1.49,4.73,1.0,0.983,21,23
2,SUV,20,30,13.5,7,11.69,13.5,51.3,40.5,24.344,0,20,23,12.38,2.65,4.64,0.97,0.97,21,21
5,Small,21,34,4.0,3,8.582,4.0,15.2,12.0,86.377,0,21,23,26.59,2.85,4.76,0.92,0.987,20,23
2,Sedan,17,30,7.0,3,16.804,6.0,22.8,17.0,3.045,0,17,23,33.66,3.59,4.69,1.01,0.992,19,22
3,Small,17,35,6.0,7,14.962,4.0,15.2,10.0,10.783,0,35,39,38.76,0.55,4.69,1.06,0.954,21,21
1,Sedan,20,30,6.0,3,14.897,6.0,22.8,18.0,24.344,0,30,39,16.1,2.67,4.73,1.16,0.977,21,23
4,Sedan,21,31,6.0,7,14.256,6.0,22.8,18.0,83.097,0,31,39,17.56,1.36,4.79,0.99,0.959,21,21
5,SUV,19,34,13.5,3,16.431,13.5,51.3,40.5,83.097,0,29,34,37.06,2.04,4.6,1.02,0.987,20,23
2,Small,17,31,5.0,7,14.096,4.0,15.2,11.0,15.242,0,31,39,42.69,0.96,4.66,1.11,0.976,21,21
1,Small,20,29,4.0,3,5.702,4.0,15.2,12.0,15.242,0,29,39,31.02,3.28,4.74,1.12,0.99,21,23
2,Small,20,34,4.0,3,4.999,4.0,15.2,12.0,10.783,0,29,34,48.65,2.38,4.79,0.93,0.991,21,23
2,Sedan,18,31,6.0,3,4.935,6.0,22.8,18.0,24.344,0,31,39,45.81,2.0,4.79,0.97,0.989,20,22
4,Truck,23,30,17.5,7,11.419,17.5,66.5,52.5,10.783,0,30,39,13.32,2.03,4.6,1.14,0.964,19,21
5,Small,22,31,4.0,3,11.805,4.0,15.2,12.0,57.822,0,31,39,38.47,3.27,4.73,0.99,0.992,20,21
2,SUV,18,33,13.5,7,12.927,13.5,51.3,40.5,5.938,0,33,39,23.07,2.15,4.74,0.97,0.98,21,21
1,Small,20,35,5.0,3,13.615,4.0,15.2,11.0,86.377,0,29,35,48.17,3.14,4.63,1.06,0.993,19,21
1,SUV,19,30,13.5,3,6.895,13.5,51.3,40.5,3.045,0,30,39,46.64,2.89,4.64,1.02,0.993,19,22
2,Small,20,31,4.0,3,5.019,4.0,15.2,12.0,3.045,0,20,23,11.97,2.15,4.68,1.23,0.962,21,23
1,Truck,16,31,17.5,3,9.218,17.5,66.5,52.5,57.822,0,16,23,26.42,2.71,4.73,1.22,0.986,21,23
3,SUV,16,33,13.5,7,11.482,13.5,51.3,40.5,3.045,0,16,23,22.08,1.12,4.61,1.14,0.96,19,23
5,Small,16,30,4.0,7,8.793,4.0,15.2,12.0,3.045,0,30,39,15.44,3.16,4.66,0.94,0.98,21,22
5,Sedan,21,31,6.0,7,14.688,6.0,22.8,18.0,86.377,0,21,23,48.13,0.82,4.63,1.16,0.975,20,23
5,Small,16,31,5.0,7,12.243,4.0,15.2,11.0,57.822,0,31,39,8.33,2.26,4.78,1.18,0.948,20,23
3,Truck,22,32,17.5,3,4.727,17.5,66.5,52.5,24.344,0,32,39,33.84,1.42,4.66,1.19,0.979,20,23
2,Small,18,35,4.0,7,10.399,4.0,15.2,12.0,86.377,0,18,23,24.64,1.62,4.66,1.09,0.975,21,22
3,SUV,17,33,13.5,3,13.608,13.5,51.3,40.5,24.344,0,29,33,32.71,2.57,4.7,1.11,0.988,21,21
2,SUV,20,30,13.5,7,14.871,13.5,51.3,40.5,3.045,0,30,39,22.7,3.44,4.7,0.94,0.987,20,21
4,Small,18,29,4.0,7,6.831,4.0,15.2,12.0,5.938,0,29,39,20.77,1.34,4.79,1.02,0.965,19,22
2,Small,19,30,6.0,3,15.694,4.0,15.2,10.0,10.783,0,30,39,13.29,1.46,4.71,1.05,0.95,21,22
1,SUV,18,31,13.5,7,9.057,13.5,51.3,40.5,57.822,0,31,39,26.57,0.88,4.68,1.19,0.958,19,21
3,Small,22,30,5.0,7,13.033,4.0,15.2,11.0,5.938,0,30,39,21.33,3.28,4.74,1.1,0.986,20,22
4,Truck,18,31,17.5,3,12.873,17.5,66.5,52.5,10.783,0,18,23,36.79,0.52,4.76,0.95,0.949,20,23
2,SUV,20,29,13.5,7,10.181,13.5,51.3,40.5,5.938,0,29,39,9.59,1.08,4.77,1.06,0.908,19,23
3,Small,24,34,4.0,7,10.615,4.0,15.2,12.0,24.344,0,29,34,34.59,1.02,4.79,1.0,0.972,19,23
2,Small,18,30,4.0,7,11.758,4.0,15.2,12.0,57.822,0,18,23,12.49,3.19,4.71,1.13,0.975,20,23
1,Sedan,17,32,6.0,7,10.44,6.0,22.8,18.0,24.344,0,29,32,20.73,3.11,4.66,1.09,0.985,20,22
1,Small,20,30,6.0,7,14.542,4.0,15.2,10.0,86.377,0,20,23,13.72,2.12,4.79,0.95,0.966,19,22
1,Small,21,31,5.0,3,12.856,4.0,15.2,11.0,24.344,0,21,23,16.51,2.47,4.79,1.14,0.976,19,22
3,Small,20,33,4.0,3,7.133,4.0,15.2,12.0,24.344,0,29,33,31.77,0.63,4.74,1.25,0.951,20,22
5,Small,18,33,4.0,3,10.88,4.0,15.2,12.0,57.822,0,33,39,16.2,2.03,4.73,0.92,0.97,19,21
4,SUV,18,33,13.5,3,14.472,13.5,51.3,40.5,15.242,0,29,33,19.56,0.58,4.64,1.17,0.916,21,23
4,Small,17,29,4.0,7,8.103,4.0,15.2,12.0,3.045,0,29,39,44.42,3.2,4.8,1.05,0.993,19,22
4,Small,19,29,4.0,7,5.028,4.0,15.2,12.0,86.377,0,29,39,29.48,0.64,4.78,0.97,0.948,19,22
4,Small,19,32,4.0,7,9.722,4.0,15.2,12.0,3.045,0,32,39,26.61,2.09,4.74,1.01,0.982,19,21
5,Small,21,31,4.0,3,2.894,4.0,15.2,12.0,5.938,0,31,39,39.73,2.03,4.73,1.22,0.988,20,21
4,SUV,20,31,13.5,3,5.871,13.5,51.3,40.5,24.344,0,31,39,32.16,3.22,4.61,0.93,0.99,21,21
1,SUV,21,33,13.5,7,8.191,13.5,51.3,40.5,10.783,0,21,23,35.1,0.63,4.67,1.15,0.956,19,23
2,Small,23,31,4.0,7,11.336,4.0,15.2,12.0,15.242,0,31,39,49.9,1.93,4.63,0.98,0.99,20,22
1,Sedan,17,31,7.0,3,15.98,6.0,22.8,17.0,15.242,0,17,23,28.07,0.54,4.71,1.23,0.936,19,21
5,SUV,17,31,13.5,3,13.161,13.5,51.3,40.5,5.938,0,17,23,12.48,0.56,4.68,1.22,0.867,19,21
3,Truck,18,31,17.5,7,8.57,17.5,66.5,52.5,57.822,0,18,23,18.08,3.33,4.77,0.98,0.984,21,23
