NO_Residents,EV_Type,Arrival,Depart,EV_demand,EV_Power,EV_Distance,EV_soc_low,EV_soc_up,EV_soc_arr,SL_loads1,SL_loads2,SL_low,SL_up,TCL_R,TCL_C,TCL_COP,TCL_MAX,TCL_Beta,TCL_temp_low,TCL_temp_up
5,Sedan,20,34,6.0,7,11.543,6.0,22.8,18.0,3.045,0,29,34,45.83,0.72,4.77,1.23,0.97,19,23
4,Sedan,21,31,6.0,7,12.479,6.0,22.8,18.0,83.097,0,31,39,20.94,1.81,4.64,0.98,0.974,19,21
4,Truck,21,29,17.5,7,11.897,17.5,66.5,52.5,5.938,0,21,23,17.9,3.49,4.74,1.13,0.984,20,22
2,SUV,21,32,13.5,7,4.498,13.5,51.3,40.5,3.045,0,32,39,36.59,3.36,4.73,0.91,0.992,20,21
5,Sedan,19,31,6.0,3,11.36,6.0,22.8,18.0,10.783,0,31,39,40.02,2.51,4.62,1.02,0.99,21,22
4,Truck,17,35,17.5,7,16.053,17.5,66.5,52.5,10.783,0,17,23,39.81,2.07,4.64,1.22,0.988,20,21
5,Sedan,23,30,6.0,7,9.463,6.0,22.8,18.0,57.822,0,30,39,14.76,2.79,4.74,1.22,0.976,21,23
5,Small,20,34,4.0,3,11.78,4.0,15.2,12.0,10.783,0,34,39,19.3,3.57,4.66,1.17,0.986,21,22
3,Small,19,29,4.0,7,9.37,4.0,15.2,12.0,3.045,0,19,23,8.04,2.07,4.61,1.13,0.942,20,23
3,Truck,19,33,17.5,3,15.198,17.5,66.5,52.5,86.377,0,19,23,17.73,1.53,4.63,0.95,0.964,20,21
1,Small,20,31,5.0,7,13.535,4.0,15.2,11.0,57.822,0,31,39,10.22,0.57,4.65,1.17,0.842,20,22
3,Small,20,32,5.0,7,12.096,4.0,15.2,11.0,3.045,0,29,32,17.13,2.62,4.73,1.17,0.978,20,23
1,SUV,20,31,13.5,3,3.694,13.5,51.3,40.5,3.045,0,31,39,19.37,2.09,4.8,1.02,0.976,19,23
5,SUV,18,30,13.5,3,9.784,13.5,51.3,40.5,86.377,0,18,23,9.24,1.98,4.65,1.01,0.947,21,22
2,Sedan,17,30,6.0,3,11.169,6.0,22.8,18.0,83.097,0,30,39,12.28,1.85,4.75,1.06,0.957,20,23
2,Sedan,20,32,6.0,3,12.58,6.0,22.8,18.0,15.242,0,29,32,42.59,3.04,4.71,1.15,0.992,21,22
4,SUV,20,31,13.5,3,9.688,13.5,51.3,40.5,86.377,0,31,39,13.22,0.91,4.78,1.1,0.92,21,23
3,Small,16,31,4.0,3,9.951,4.0,15.2,12.0,10.783,0,16,23,33.0,2.07,4.63,1.05,0.985,19,22
3,SUV,21,35,13.5,7,9.213,13.5,51.3,40.5,10.783,0,29,35,32.41,2.99,4.64,1.09,0.99,19,21
5,Sedan,19,32,6.0,3,7.263,6.0,22.8,18.0,15.242,0,29,32,43.06,1.17,4.8,1.0,0.98,20,22
4,SUV,22,33,13.5,3,10.921,13.5,51.3,40.5,10.783,0,33,39,20.75,2.58,4.71,1.14,0.981,21,23
2,SUV,19,31,13.5,3,7.112,13.5,51.3,40.5,86.377,0,19,23,16.41,3.5,4.72,0.97,0.983,20,23
3,Small,19,31,7.0,7,17.954,4.0,15.2,9.0,5.938,0,19,23,38.66,1.6,4.77,1.06,0.984,20,23
1,Sedan,18,32,6.0,7,4.749,6.0,22.8,18.0,10.783,0,32,39,18.22,0.6,4.7,0.97,0.913,21,21
1,SUV,20,33,13.5,3,5.486,13.5,51.3,40.5,10.783,0,20,23,37.62,2.34,4.75,1.1,0.989,20,23
5,Small,20,30,4.0,3,10.514,4.0,15.2,12.0,5.938,0,30,39,12.3,1.88,4.63,1.07,0.958,19,21
2,Truck,19,34,17.5,7,4.494,17.5,66.5,52.5,24.344,0,34,39,47.28,3.15,4.6,0.95,0.993,20,21
5,Small,19,31,6.0,7,15.337,4.0,15.2,10.0,10.783,0,19,23,14.58,1.1,4.74,1.24,0.94,21,23
2,Small,16,31,6.0,3,15.572,4.0,15.2,10.0,83.097,0,16,23,46.52,2.28,4.67,1.07,0.991,20,21
1,SUV,21,30,13.5,7,9.77,13.5,51.3,40.5,10.783,0,21,23,15.51,0.87,4.73,1.25,0.929,21,23
4,Small,19,31,4.0,3,9.497,4.0,15.2,12.0,10.783,0,19,23,13.87,0.9,4.8,0.97,0.923,21,21
1,Sedan,20,32,6.0,7,9.617,6.0,22.8,18.0,10.783,0,29,32,22.36,1.09,4.72,1.09,0.96,21,21
2,Small,19,31,4.0,3,5.459,4.0,15.2,12.0,3.045,0,31,39,31.9,3.58,4.69,1.16,0.991,20,22
3,SUV,19,30,13.5,3,13.492,13.5,51.3,40.5,10.783,0,19,23,14.73,1.79,4.64,0.9,0.963,19,22
4,Truck,21,30,17.5,7,13.219,17.5,66.5,52.5,15.242,0,21,23,31.85,2.9,4.77,0.92,0.989,20,21
1,Truck,19,30,17.5,3,11.517,17.5,66.5,52.5,3.045,0,19,23,12.79,0.99,4.73,1.2,0.924,21,23
4,Small,18,33,4.0,7,7.006,4.0,15.2,12.0,83.097,0,29,33,47.58,2.81,4.69,1.17,0.993,19,23
3,Small,18,32,5.0,3,12.41,4.0,15.2,11.0,10.783,0,32,39,48.99,2.4,4.7,1.07,0.992,19,22
1,SUV,20,30,13.5,3,8.838,13.5,51.3,40.5,57.822,0,20,23,46.8,1.02,4.71,1.16,0.979,20,21
4,Sedan,20,29,6.0,3,14.685,6.0,22.8,18.0,86.377,0,29,39,11.8,2.51,4.61,1.13,0.967,21,21
4,SUV,19,32,13.5,7,13.306,13.5,51.3,40.5,3.045,0,32,39,23.97,0.64,4.64,1.01,0.937,21,23
5,Sedan,20,30,6.0,3,11.164,6.0,22.8,18.0,10.783,0,20,23,33.45,2.29,4.75,0.98,0.987,21,23
4,SUV,21,30,13.5,7,9.625,13.5,51.3,40.5,57.822,0,30,39,23.2,1.59,4.8,1.03,0.973,21,22
2,Sedan,18,33,6.0,7,9.154,6.0,22.8,18.0,57.822,0,33,39,9.34,1.76,4.68,1.12,0.941,20,22
